timestamp,roll,pitch,yaw,thrust
8069049,0.0,0.0,0.0,0.0
8073848,0.0,0.0,0.0,0.0
8078717,0.0,0.0,0.0,0.0
8082754,0.0,0.0,0.0,0.0
8086650,0.0,0.0,0.0,0.0
8090657,0.0,0.0,0.0,0.0
8094684,0.0,0.0,0.0,0.0
8098693,0.0,0.0,0.0,0.0
8102734,0.0,0.0,0.0,0.0
8106643,0.0,0.0,0.0,0.0
8110648,0.0,0.0,0.0,0.0
8114680,0.0,0.0,0.0,0.0
8118685,0.0,0.0,0.0,0.0
8122774,0.0,0.0,0.0,0.0
8126647,0.0,0.0,0.0,0.0
8130676,0.0,0.0,0.0,0.0
8134685,0.0,0.0,0.0,0.0
8138692,0.0,0.0,0.0,0.0
8142757,0.0,0.0,0.0,0.0
8146659,0.0,0.0,0.0,0.0
8150686,0.0,0.0,0.0,0.0
8154718,0.0,0.0,0.0,0.0
8158693,0.0,0.0,0.0,0.0
8162782,0.0,0.0,0.0,0.0
8166640,0.0,0.0,0.0,0.0
8170661,0.0,0.0,0.0,0.0
8174639,0.0,0.0,0.0,0.0
8178666,0.0,0.0,0.0,0.0
8182773,0.0,0.0,0.0,0.0
8186642,0.0,0.0,0.0,0.0
8190669,0.0,0.0,0.0,0.0
8194651,0.0,0.0,0.0,0.0
8198690,0.0,0.0,0.0,0.0
8202782,0.0,0.0,0.0,0.0
8206642,0.0,0.0,0.0,0.0
8210687,0.0,0.0,0.0,0.0
8214653,0.0,0.0,0.0,0.0
8218661,0.0,0.0,0.0,0.0
8222779,0.0,0.0,0.0,0.0
8226644,0.0,0.0,0.0,0.0
8230690,0.0,0.0,0.0,0.0
8234655,0.0,0.0,0.0,0.0
8238652,0.0,0.0,0.0,0.0
8242780,0.0,0.0,0.0,0.0
8246678,0.0,0.0,0.0,0.0
8250694,0.0,0.0,0.0,0.0
8254641,0.0,0.0,0.0,0.0
8258674,0.0,0.0,0.0,0.0
8262754,0.0,0.0,0.0,0.0
8266683,0.0,0.0,0.0,0.0
8270698,0.0,0.0,0.0,0.0
8274666,0.0,0.0,0.0,0.0
8278681,0.0,0.0,0.0,0.0
8282758,0.0,0.0,0.0,0.0
8286683,0.0,0.0,0.0,0.0
8290685,0.0,0.0,0.0,0.0
