timestamp,P_X,P_Y,P_Z,time_utc_usec,lat,lon,alt,alt_ellipsoid,pos_itow,s_variance_m_s,c_variance_rad,fix_quality,sAcc,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,status0,status1,fix_type,vel_ned_valid,satellites_used,gps_kind
25237536,0,0,0,1540448251924782,282418744,1129934302,130595,0,368269800,0.15100001,2.3967178,0,0,0.869,1.667,0.59,1.23,101,133,0.018000001,-0.018000001,-0.003,0.006,0.0,0,0,0,3,1,18,0
25454718,0,0,0,1540448252924848,282418744,1129934302,130618,0,368270000,0.127,2.3967192,0,0,0.86600006,1.6620001,0.62,1.28,101,133,0.012,0.012,-0.002,-0.001,0.0,0,0,0,3,1,17,0
25632722,0,0,0,1540448252924848,282418744,1129934303,130626,0,368270200,0.23300001,2.3967218,0,0,0.864,1.6570001,0.62,1.28,101,133,0.011000001,0.009000001,0.007,0.018000001,0.0,0,0,0,3,1,17,0
25833538,0,0,0,1540448252924848,282418744,1129934303,130641,0,368270400,0.16600001,2.3967237,0,0,0.86100006,1.6520001,0.59,1.23,101,133,0.024,-0.002,-0.024,0.006,0.0,0,0,0,3,1,18,0
26034600,0,0,0,1540448252924848,282418743,1129934303,130659,0,368270600,0.261,2.3967264,0,0,0.85800004,1.6470001,0.62,1.28,101,133,0.018000001,-0.007,0.017,-0.07300001,0.0,0,0,0,3,1,17,0
26235716,0,0,0,1540448252924848,282418743,1129934303,130663,0,368270800,0.24200001,2.3967292,0,0,0.855,1.6420001,0.62,1.28,101,129,0.027,0.009000001,0.026,-0.040000003,0.0,0,0,0,3,1,17,0
26429859,0,0,0,1540448253924913,282418743,1129934304,130682,0,368271000,0.26000002,2.3967323,0,0,0.85200006,1.6370001,0.62,1.28,101,129,0.012,0.009000001,-0.008,0.051000003,0.0,0,0,0,3,1,17,0
26635522,0,0,0,1540448253924913,282418743,1129934304,130687,0,368271200,0.252,2.3967354,0,0,0.84900004,1.6320001,0.62,1.28,101,129,0.018000001,-0.014,-0.011000001,0.07700001,0.0,0,0,0,3,1,17,0
26831536,0,0,0,1540448253924913,282418743,1129934304,130693,0,368271400,0.15,2.3967369,0,0,0.846,1.6270001,0.62,1.28,101,129,0.028,-0.011000001,-0.026,0.0,0.0,0,0,0,3,1,17,0
27035641,0,0,0,1540448253924913,282418742,1129934304,130703,0,368271600,0.18900001,2.396739,0,0,0.84300005,1.6220001,0.62,1.28,101,129,0.019000001,-0.018000001,0.002,0.021000002,0.0,0,0,0,3,1,17,0
27232531,0,0,0,1540448253924913,282418742,1129934304,130708,0,368271800,0.16800001,2.3967412,0,0,0.84000003,1.6170001,0.59,1.23,101,129,0.074,0.037,0.064,-0.021000002,0.0,0,0,0,3,1,18,0
27441119,0,0,0,1540448254924979,282418742,1129934305,130718,0,368272000,0.215,2.3967435,0,0,0.837,1.6110001,0.62,1.28,101,129,0.028,-0.018000001,-0.021000002,0.028,0.0,0,0,0,3,1,17,0
27638608,0,0,0,1540448254924979,282418742,1129934305,130724,0,368272200,0.24300002,2.3967464,0,0,0.83400005,1.6070001,0.62,1.28,101,129,0.023000002,0.021000002,0.010000001,0.059000004,0.0,0,0,0,3,1,17,0
27833517,0,0,0,1540448254924979,282418741,1129934305,130725,0,368272400,0.24300002,2.3967493,0,0,0.83100003,1.6020001,0.62,1.28,101,129,0.0050000004,0.004,0.003,0.025,0.0,0,0,0,3,1,17,0
28033553,0,0,0,1540448254924979,282418741,1129934305,130736,0,368272600,0.23700002,2.3967519,0,0,0.82800007,1.5970001,0.62,1.28,101,129,0.034,0.015000001,-0.030000001,0.047000002,0.0,0,0,0,3,1,17,0
28238571,0,0,0,1540448254924979,282418741,1129934305,130735,0,368272800,0.23900001,2.3967547,0,0,0.82500005,1.5910001,0.59,1.23,101,128,0.023000002,-0.004,-0.023000002,0.037,0.0,0,0,0,3,1,18,0
28439659,0,0,0,1540448255925044,282418741,1129934305,130745,0,368273000,0.24400002,2.3967576,0,0,0.822,1.5860001,0.59,1.23,101,128,0.017,0.013,0.010000001,0.067,0.0,0,0,0,3,1,18,0
28636974,0,0,0,1540448255925044,282418741,1129934305,130740,0,368273200,0.22000001,2.3967602,0,0,0.81900007,1.58,0.59,1.23,101,128,0.037,-0.021000002,-0.031000001,0.048,0.0,0,0,0,3,1,18,0
28839926,0,0,0,1540448255925044,282418740,1129934304,130733,0,368273400,0.21200001,2.3967624,0,0,0.81600004,1.5740001,0.59,1.23,101,128,0.030000001,-0.023000002,-0.019000001,0.038000003,0.0,0,0,0,3,1,18,0
29029237,0,0,0,1540448255925044,282418740,1129934304,130739,0,368273600,0.238,2.3967652,0,0,0.813,1.5680001,0.59,1.23,101,128,0.028,0.023000002,-0.017,0.062000003,0.0,0,0,0,3,1,18,0
29233523,0,0,0,1540448255925044,282418740,1129934303,130744,0,368273800,0.126,2.3967667,0,0,0.81000006,1.562,0.59,1.23,101,133,0.012,-0.011000001,0.0050000004,-0.002,0.0,0,0,0,3,1,18,0
29452703,0,0,0,1540448256925110,282418739,1129934303,130750,0,368274000,0.15200001,2.3967683,0,0,0.80700004,1.557,0.59,1.23,101,133,0.010000001,0.004,0.009000001,-0.002,0.0,0,0,0,3,1,18,0
29636539,0,0,0,1540448256925110,282418739,1129934303,130745,0,368274200,0.24100001,2.3967712,0,0,0.804,1.5510001,0.59,1.23,101,133,0.013,0.009000001,-0.009000001,0.035,0.0,0,0,0,3,1,18,0
29833541,0,0,0,1540448256925110,282418740,1129934303,130752,0,368274400,0.23900001,2.396774,0,0,0.80100006,1.5450001,0.59,1.23,101,133,0.007,0.003,0.007,0.060000002,0.0,0,0,0,3,1,18,0
30033833,0,0,0,1540448256925110,282418740,1129934303,130755,0,368274600,0.19100001,2.396776,0,0,0.799,1.5400001,0.59,1.23,101,133,0.014,-0.012,-0.006,0.013,0.0,0,0,0,3,1,18,0
30234663,0,0,0,1540448256925110,282418740,1129934302,130758,0,368274800,0.15300001,2.3967774,0,0,0.79600006,1.534,0.59,1.23,101,136,0.015000001,0.015000001,-0.002,-0.010000001,0.0,0,0,0,3,1,18,0
30439002,0,0,0,1540448257925176,282418740,1129934302,130770,0,368275000,0.21700001,2.3967798,0,0,0.79300004,1.529,0.59,1.23,101,136,0.027,0.025,-0.011000001,0.033,0.0,0,0,0,3,1,18,0
30637584,0,0,0,1540448257925176,282418740,1129934301,130751,0,368275200,0.21400002,2.3967826,0,0,0.79,1.524,0.59,1.23,101,136,0.006,0.006,0.002,0.012,0.0,0,0,0,3,1,18,0
30836520,0,0,0,1540448257925176,282418740,1129934301,130766,0,368275400,0.13800001,2.3967843,0,0,0.78800005,1.519,0.59,1.23,101,136,0.010000001,0.001,-0.010000001,0.001,0.0,0,0,0,3,1,18,0
31034611,0,0,0,1540448257925176,282418740,1129934301,130763,0,368275600,0.23,2.396787,0,0,0.785,1.5150001,0.59,1.23,101,136,0.010000001,0.010000001,0.0,0.016,0.0,0,0,0,3,1,18,0
31242676,0,0,0,1540448257925176,282418740,1129934301,130773,0,368275800,0.21100001,2.3967893,0,0,0.78300005,1.511,0.59,1.23,101,129,0.009000001,-0.004,-0.008,0.014,0.0,0,0,0,3,1,18,0
