timestamp,alt_max,landed,freefall,ground_contact,maybe_landed
290799514,inf,1,0,0,0
291819634,inf,1,0,0,0
292822048,inf,1,0,0,0
293838912,inf,1,0,0,0
294853813,inf,1,0,0,0
295869028,inf,1,0,0,0
296873510,inf,1,0,0,0
297883624,inf,1,0,0,0
298902700,inf,1,0,0,0
299921382,inf,1,0,0,0
300939518,inf,1,0,0,0
301941863,inf,1,0,0,0
302962688,inf,1,0,0,0
303977522,inf,1,0,0,0
304995973,inf,1,0,0,0
306017345,inf,1,0,0,0
307036507,inf,1,0,0,0
308048733,inf,1,0,0,0
309056523,inf,1,0,0,0
310068510,inf,1,0,0,0
311086562,inf,1,0,0,0
312107572,inf,1,0,0,0
313123060,inf,1,0,0,0
314125016,inf,1,0,0,0
315138683,inf,1,0,0,0
316154848,inf,1,0,0,0
317164773,inf,1,0,0,0
318174664,inf,1,0,0,0
319176526,inf,1,0,0,0
