timestamp,P_X,P_Y,P_Z,time_utc_usec,lat,lon,alt,alt_ellipsoid,pos_itow,s_variance_m_s,c_variance_rad,fix_quality,sAcc,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,status0,status1,fix_type,vel_ned_valid,satellites_used,gps_kind
102469570,0,0,0,0,282418875,1129934185,130579,113847,368347000,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5699999,0,0,0.07,0.0,0.0,-0.07,1.6799403,-102469570,15,15,3,1,15,3
102680607,0,0,0,0,282418875,1129934185,130578,113845,368347200,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5699999,0,0,0.01,0.0,0.0,0.0,1.6813089,-102680607,15,15,3,1,15,3
102863605,0,0,0,0,282418875,1129934185,130583,113850,368347400,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5699999,0,0,0.08,0.0,0.0,0.08,1.6814005,-102863605,15,15,3,1,15,3
103062828,0,0,0,0,282418875,1129934185,130586,113853,368347600,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5699999,0,0,0.04,0.02,0.0,0.03,1.6790808,-103062828,15,15,3,1,15,3
105869581,0,0,0,0,282418875,1129934185,130582,113850,368350400,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5699999,0,0,0.04,0.0,-0.02,-0.03,1.6730151,-105869581,15,15,3,1,15,3
106063045,0,0,0,0,282418875,1129934185,130583,113850,368350600,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5699999,0,0,0.02,0.0,-0.02,0.0,1.677345,-106063045,15,15,3,1,15,3
106266769,0,0,0,0,282418875,1129934185,130583,113850,368350800,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5699999,0,0,0.03,0.02,0.01,0.0,1.6770908,-106266769,15,15,3,1,15,3
106470692,0,0,0,0,282418875,1129934185,130581,113848,368351000,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5699999,0,0,0.06,0.0,0.02,0.049999997,1.6787943,-106470692,15,15,3,1,15,3
106697598,0,0,0,0,282418875,1129934185,130579,113846,368351200,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5699999,0,0,0.03,0.01,-0.01,0.02,1.6726087,-106697598,15,15,3,1,15,3
106867623,0,0,0,0,282418875,1129934185,130577,113844,368351400,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5699999,0,0,0.089999996,0.0,0.0,-0.089999996,1.6743976,-106867623,15,15,3,1,15,3
107071526,0,0,0,0,282418875,1129934185,130578,113845,368351600,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5699999,0,0,0.01,0.0,0.0,-0.01,1.6721584,-107071526,15,15,3,1,15,3
107265531,0,0,0,0,282418875,1129934185,130578,113845,368351800,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5699999,0,0,0.04,0.0,0.0,-0.04,1.6765592,-107265531,15,15,3,1,15,3
107471564,0,0,0,0,282418875,1129934185,130578,113845,368352000,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5699999,0,0,0.049999997,-0.02,-0.01,-0.04,1.6775727,-107471564,15,15,3,1,15,3
107667528,0,0,0,0,282418875,1129934185,130577,113844,368352200,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5699999,0,0,0.08,-0.01,-0.02,0.08,1.6704235,-107667528,15,15,3,1,15,3
107870598,0,0,0,0,282418875,1129934185,130579,113846,368352400,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5699999,0,0,0.04,0.0,0.01,-0.03,1.6735839,-107870598,15,15,3,1,15,3
108066852,0,0,0,0,282418875,1129934185,130578,113846,368352600,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5699999,0,0,0.04,0.0,0.01,0.04,1.671644,-108066852,15,15,3,1,15,3
108268526,0,0,0,0,282418875,1129934185,130580,113847,368352800,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5699999,0,0,0.099999994,0.0,0.01,-0.099999994,1.6741728,-108268526,15,15,3,1,15,3
108465526,0,0,0,0,282418875,1129934185,130581,113849,368353000,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5699999,0,0,0.03,0.0,0.01,-0.02,1.6757531,-108465526,15,15,3,1,15,3
108668299,0,0,0,0,282418875,1129934185,130583,113850,368353200,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5699999,0,0,0.07,0.01,0.0,-0.07,1.6719671,-108668299,15,15,3,1,15,3
108889526,0,0,0,0,282418875,1129934185,130580,113847,368353400,0.0,0.0,0,5,0.009000001,0.006,0.79999995,1.5699999,0,0,0.02,-0.01,-0.02,0.0,1.6763088,-108889526,15,15,3,1,15,3
109063823,0,0,0,0,282418875,1129934185,130582,113849,368353600,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5699999,0,0,0.06,0.0,0.0,0.06,1.6719426,-109063823,15,15,3,1,15,3
109268524,0,0,0,0,282418875,1129934185,130584,113851,368353800,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5699999,0,0,0.08,0.0,0.0,0.08,1.6704857,-109268524,15,15,3,1,15,3
109473534,0,0,0,0,282418875,1129934185,130586,113853,368354000,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5699999,0,0,0.01,0.0,0.0,0.01,1.6737432,-109473534,15,15,3,1,15,3
109668626,0,0,0,0,282418875,1129934185,130589,113856,368354200,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5699999,0,0,0.02,0.01,-0.01,-0.01,1.6764622,-109668626,15,15,3,1,15,3
109872526,0,0,0,0,282418875,1129934185,130589,113856,368354400,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5699999,0,0,0.03,0.01,-0.01,-0.02,1.6741543,-109872526,15,15,3,1,15,3
110068528,0,0,0,0,282418875,1129934185,130588,113855,368354600,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5699999,0,0,0.03,0.01,0.01,-0.02,1.6711434,-110068528,15,15,3,1,15,3
110272750,0,0,0,0,282418874,1129934185,130586,113853,368354800,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5699999,0,0,0.04,-0.02,-0.01,0.03,1.6739712,-110272750,15,15,3,1,15,3
110467399,0,0,0,0,282418875,1129934185,130586,113853,368355000,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5699999,0,0,0.04,0.0,-0.01,0.04,1.6721581,-110467399,15,15,3,1,15,3
110674611,0,0,0,0,282418875,1129934185,130586,113853,368355200,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.06,-0.01,-0.01,0.06,1.6772676,-110674611,15,15,3,1,15,3
110867526,0,0,0,0,282418874,1129934185,130585,113852,368355400,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.049999997,0.0,0.0,-0.049999997,1.6778492,-110867526,15,15,3,1,15,3
111071533,0,0,0,0,282418875,1129934185,130584,113851,368355600,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.03,0.0,0.0,-0.03,1.674047,-111071533,15,15,3,1,15,3
111267528,0,0,0,0,282418875,1129934185,130581,113849,368355800,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.0,0.0,0.0,0.0,1.6746074,-111267528,15,15,3,1,15,3
111468543,0,0,0,0,282418875,1129934185,130580,113848,368356000,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.02,0.0,0.0,0.02,1.6697621,-111468543,15,15,3,1,15,3
111664567,0,0,0,0,282418875,1129934185,130580,113847,368356200,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.04,0.01,-0.01,-0.04,1.6715933,-111664567,15,15,3,1,15,3
111871341,0,0,0,0,282418875,1129934185,130577,113844,368356400,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.04,0.01,0.0,0.03,1.6755861,-111871341,15,15,3,1,15,3
112064528,0,0,0,0,282418875,1129934185,130579,113846,368356600,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.03,0.0,0.01,-0.03,1.6726695,-112064528,15,15,3,1,15,3
112268538,0,0,0,0,282418875,1129934185,130580,113847,368356800,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.01,0.01,0.01,0.0,1.672142,-112268538,15,15,3,1,15,3
112472660,0,0,0,0,282418875,1129934185,130579,113846,368357000,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.02,0.01,0.01,0.0,1.673864,-112472660,15,15,3,1,15,3
112665952,0,0,0,0,282418875,1129934185,130577,113845,368357200,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.03,0.0,-0.02,-0.03,1.6717304,-112665952,15,15,3,1,15,3
112870662,0,0,0,0,282418875,1129934185,130575,113842,368357400,0.0,0.0,0,5,0.009000001,0.006,0.79999995,1.5799999,0,0,0.06,0.02,0.02,0.04,1.6713386,-112870662,15,15,3,1,15,3
113066724,0,0,0,0,282418875,1129934185,130579,113846,368357600,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.01,0.0,0.01,0.0,1.6741508,-113066724,15,15,3,1,15,3
113269528,0,0,0,0,282418875,1129934185,130577,113844,368357800,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.06,0.01,0.0,0.06,1.677576,-113269528,15,15,3,1,15,3
113469194,0,0,0,0,282418875,1129934185,130577,113844,368358000,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.03,0.03,0.01,0.0,1.673482,-113469194,15,15,3,1,15,3
113673588,0,0,0,0,282418875,1129934185,130573,113841,368358200,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.06,0.01,0.0,0.049999997,1.6744002,-113673588,15,15,3,1,15,3
113869050,0,0,0,0,282418875,1129934185,130576,113843,368358400,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.099999994,0.01,0.02,-0.089999996,1.6787044,-113869050,15,15,3,1,15,3
114072547,0,0,0,0,282418875,1129934185,130575,113842,368358600,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.02,-0.02,-0.01,0.01,1.6750803,-114072547,15,15,3,1,15,3
114269011,0,0,0,0,282418875,1129934185,130571,113838,368358800,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.04,0.0,0.0,0.04,1.6732138,-114269011,15,15,3,1,15,3
114472666,0,0,0,0,282418875,1129934185,130571,113838,368359000,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.04,0.0,0.0,0.03,1.6723241,-114472666,15,15,3,1,15,3
114666661,0,0,0,0,282418875,1129934185,130569,113836,368359200,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.07,0.01,0.01,0.06,1.6716747,-114666661,15,15,3,1,15,3
114890667,0,0,0,0,282418875,1129934185,130569,113836,368359400,0.0,0.0,0,5,0.009000001,0.006,0.79999995,1.5799999,0,0,0.049999997,-0.01,-0.02,-0.04,1.6728654,-114890667,15,15,3,1,15,3
115065547,0,0,0,0,282418875,1129934185,130578,113845,368359600,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.03,0.01,0.0,-0.03,1.6776116,-115065547,15,15,3,1,15,3
115268312,0,0,0,0,282418875,1129934185,130581,113848,368359800,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.04,0.0,0.01,0.03,1.6737988,-115268312,15,15,3,1,15,3
115472549,0,0,0,0,282418874,1129934185,130579,113846,368360000,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.07,0.0,0.0,0.07,1.6727849,-115472549,15,15,3,1,15,3
115668570,0,0,0,0,282418874,1129934185,130580,113848,368360200,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.11,0.01,0.0,-0.11,1.6763883,-115668570,15,15,3,1,15,3
115871929,0,0,0,0,282418874,1129934185,130578,113845,368360400,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.04,0.0,0.0,0.04,1.677119,-115871929,15,15,3,1,15,3
116065774,0,0,0,0,282418874,1129934185,130578,113845,368360600,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.01,0.0,0.0,-0.01,1.6787082,-116065774,15,15,3,1,15,3
116269533,0,0,0,0,282418874,1129934185,130579,113846,368360800,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.02,-0.01,0.0,0.0,1.6783016,-116269533,15,15,3,1,15,3
116471628,0,0,0,0,282418874,1129934185,130578,113845,368361000,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.03,0.0,0.0,-0.03,1.6769601,-116471628,15,15,3,1,15,3
116668529,0,0,0,0,282418874,1129934185,130577,113845,368361200,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.03,0.0,0.0,0.03,1.6758109,-116668529,15,15,3,1,15,3
116868633,0,0,0,0,282418874,1129934185,130584,113851,368361400,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.03,0.03,0.01,0.01,1.6765468,-116868633,15,15,3,1,15,3
117069526,0,0,0,0,282418874,1129934185,130582,113849,368361600,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.02,0.01,-0.01,0.0,1.6790714,-117069526,15,15,3,1,15,3
117269774,0,0,0,0,282418874,1129934185,130585,113852,368361800,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.06,0.03,0.0,-0.049999997,1.6758636,-117269774,15,15,3,1,15,3
117470638,0,0,0,0,282418874,1129934185,130582,113849,368362000,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.049999997,0.0,0.0,0.049999997,1.6829365,-117470638,15,15,3,1,15,3
117661571,0,0,0,0,282418874,1129934185,130580,113848,368362200,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.04,-0.01,0.0,-0.04,1.6832772,-117661571,15,15,3,1,15,3
117862781,0,0,0,0,282418874,1129934185,130583,113850,368362400,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.01,0.0,0.0,0.01,1.6711211,-117862781,15,15,3,1,15,3
118064589,0,0,0,0,282418874,1129934185,130584,113851,368362600,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.02,0.02,0.0,0.0,1.6743798,-118064589,15,15,3,1,15,3
118265017,0,0,0,0,282418874,1129934185,130585,113852,368362800,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.06,0.02,0.0,0.049999997,1.6802344,-118265017,15,15,3,1,15,3
118467919,0,0,0,0,282418874,1129934185,130585,113852,368363000,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.01,0.0,0.0,0.0,1.6830759,-118467919,15,15,3,1,15,3
118681574,0,0,0,0,282418874,1129934185,130584,113851,368363200,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.01,0.01,0.0,0.0,1.6803408,-118681574,15,15,3,1,15,3
118863596,0,0,0,0,282418875,1129934185,130583,113851,368363400,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.04,0.0,0.02,0.03,1.6833515,-118863596,15,15,3,1,15,3
119067532,0,0,0,0,282418875,1129934185,130584,113851,368363600,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.03,0.0,0.0,-0.03,1.6815269,-119067532,15,15,3,1,15,3
119271675,0,0,0,0,282418875,1129934185,130586,113853,368363800,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.03,0.01,-0.01,0.02,1.6791534,-119271675,15,15,3,1,15,3
119474770,0,0,0,0,282418875,1129934185,130587,113854,368364000,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.03,0.01,0.0,-0.02,1.679115,-119474770,15,15,3,1,15,3
119667572,0,0,0,0,282418875,1129934185,130585,113852,368364200,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.049999997,0.0,0.0,0.049999997,1.6744018,-119667572,15,15,3,1,15,3
119868529,0,0,0,0,282418875,1129934185,130587,113854,368364400,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.08,0.01,-0.01,0.08,1.682238,-119868529,15,15,3,1,15,3
120060717,0,0,0,0,282418875,1129934185,130588,113855,368364600,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.01,0.0,0.0,0.0,1.6791689,-120060717,15,15,3,1,15,3
120261530,0,0,0,0,282418875,1129934185,130589,113856,368364800,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.04,0.01,0.0,-0.03,1.6792268,-120261530,15,15,3,1,15,3
120462695,0,0,0,0,282418875,1129934185,130590,113857,368365000,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.099999994,0.02,0.0,-0.089999996,1.6780677,-120462695,15,15,3,1,15,3
120668724,0,0,0,0,282418875,1129934185,130588,113855,368365200,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.01,-0.01,0.0,0.0,1.6817887,-120668724,15,15,3,1,15,3
120869471,0,0,0,0,282418875,1129934185,130583,113850,368365400,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.08,0.0,0.01,-0.08,1.6773889,-120869471,15,15,3,1,15,3
121069370,0,0,0,0,282418875,1129934185,130578,113845,368365600,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.01,0.0,0.0,-0.01,1.678196,-121069370,15,15,3,1,15,3
121269359,0,0,0,0,282418875,1129934185,130579,113846,368365800,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.01,0.0,0.0,0.0,1.6849128,-121269359,15,15,3,1,15,3
121471794,0,0,0,0,282418875,1129934185,130580,113847,368366000,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.0,0.0,0.0,0.0,1.6811155,-121471794,15,15,3,1,15,3
121663878,0,0,0,0,282418875,1129934185,130576,113843,368366200,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.11,0.0,-0.01,0.11,1.6790552,-121663878,15,15,3,1,15,3
121865537,0,0,0,0,282418874,1129934185,130574,113842,368366400,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.04,0.01,-0.03,0.03,1.6782415,-121865537,15,15,3,1,15,3
122065526,0,0,0,0,282418875,1129934185,130573,113840,368366600,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.01,0.01,0.0,0.0,1.6803043,-122065526,15,15,3,1,15,3
122265528,0,0,0,0,282418875,1129934185,130574,113841,368366800,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.0,0.0,0.0,0.0,1.6804265,-122265528,15,15,3,1,15,3
122465981,0,0,0,0,282418874,1129934185,130575,113842,368367000,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.06,0.0,0.0,-0.06,1.685038,-122465981,15,15,3,1,15,3
122666759,0,0,0,0,282418874,1129934185,130574,113841,368367200,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.03,0.01,0.0,0.03,1.6830248,-122666759,15,15,3,1,15,3
122867576,0,0,0,0,282418874,1129934185,130578,113846,368367400,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.04,0.0,0.0,0.04,1.6840885,-122867576,15,15,3,1,15,3
123068529,0,0,0,0,282418874,1129934184,130578,113845,368367600,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.01,0.0,0.0,-0.01,1.6811062,-123068529,15,15,3,1,15,3
123268631,0,0,0,0,282418874,1129934185,130579,113846,368367800,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.04,0.0,0.0,-0.04,1.6798313,-123268631,15,15,3,1,15,3
123472526,0,0,0,0,282418875,1129934185,130579,113846,368368000,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.04,0.01,0.02,-0.02,1.6767048,-123472526,15,15,3,1,15,3
123660739,0,0,0,0,282418875,1129934185,130579,113846,368368200,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.049999997,0.03,0.03,0.0,1.6756315,-123660739,15,15,3,1,15,3
123865541,0,0,0,0,282418874,1129934185,130578,113846,368368400,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.06,-0.01,-0.01,0.06,1.6774791,-123865541,15,15,3,1,15,3
124068542,0,0,0,0,282418875,1129934185,130577,113844,368368600,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.03,0.0,0.0,0.03,1.6710716,-124068542,15,15,3,1,15,3
124271526,0,0,0,0,282418874,1129934185,130578,113846,368368800,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.03,0.01,0.0,-0.03,1.678583,-124271526,15,15,3,1,15,3
124472561,0,0,0,0,282418874,1129934185,130575,113843,368369000,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.01,0.0,0.0,-0.01,1.6773694,-124472561,15,15,3,1,15,3
124664530,0,0,0,0,282418875,1129934185,130575,113842,368369200,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.089999996,0.02,-0.01,0.08,1.6770685,-124664530,15,15,3,1,15,3
124889594,0,0,0,0,282418874,1129934185,130576,113843,368369400,0.0,0.0,0,5,0.009000001,0.006,0.79999995,1.5799999,0,0,0.049999997,-0.03,-0.02,0.03,1.6772867,-124889594,15,15,3,1,15,3
125027528,0,0,0,0,282418874,1129934185,130579,113846,368369600,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.01,0.0,0.01,0.0,1.6772867,-125027528,15,15,3,1,15,3
125260592,0,0,0,0,282418874,1129934185,130577,113845,368369800,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.049999997,0.02,0.0,-0.049999997,1.676072,-125260592,15,15,3,1,15,3
125468680,0,0,0,0,282418875,1129934185,130579,113846,368370000,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.049999997,0.01,0.0,-0.049999997,1.6699927,-125468680,15,15,3,1,15,3
125668004,0,0,0,0,282418874,1129934185,130578,113845,368370200,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.01,0.01,0.0,0.01,1.6736662,-125668004,15,15,3,1,15,3
125865608,0,0,0,0,282418874,1129934185,130578,113845,368370400,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.049999997,0.0,-0.01,0.049999997,1.6817521,-125865608,15,15,3,1,15,3
126064689,0,0,0,0,282418874,1129934185,130581,113848,368370600,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.01,0.0,0.0,-0.01,1.6853245,-126064689,15,15,3,1,15,3
126264592,0,0,0,0,282418874,1129934185,130578,113846,368370800,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.049999997,0.0,0.0,-0.049999997,1.6821315,-126264592,15,15,3,1,15,3
126465002,0,0,0,0,282418874,1129934185,130579,113846,368371000,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.03,-0.01,0.02,0.0,1.6767491,-126465002,15,15,3,1,15,3
126674651,0,0,0,0,282418874,1129934185,130582,113849,368371200,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.04,0.0,-0.01,0.03,1.6798947,-126674651,15,15,3,1,15,3
126862714,0,0,0,0,282418874,1129934185,130584,113851,368371400,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.099999994,0.01,-0.01,0.099999994,1.6864192,-126862714,15,15,3,1,15,3
127062945,0,0,0,0,282418874,1129934185,130586,113853,368371600,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.01,0.01,0.0,0.0,1.6778098,-127062945,15,15,3,1,15,3
127258816,0,0,0,0,282418874,1129934185,130584,113852,368371800,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.03,-0.01,0.0,0.03,1.6799343,-127258816,15,15,3,1,15,3
127467645,0,0,0,0,282418874,1129934185,130587,113854,368372000,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.06,-0.02,0.0,-0.06,1.6751584,-127467645,15,15,3,1,15,3
127668528,0,0,0,0,282418874,1129934185,130585,113852,368372200,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.04,-0.01,0.0,-0.04,1.6840496,-127668528,15,15,3,1,15,3
127868695,0,0,0,0,282418874,1129934185,130584,113851,368372400,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.11,0.0,-0.01,0.11,1.680621,-127868695,15,15,3,1,15,3
128068741,0,0,0,0,282418874,1129934185,130583,113851,368372600,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.089999996,0.01,-0.03,0.08,1.6785465,-128068741,15,15,3,1,15,3
128265526,0,0,0,0,282418874,1129934185,130585,113852,368372800,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.01,0.0,-0.01,0.0,1.6733435,-128265526,15,15,3,1,15,3
128466641,0,0,0,0,282418874,1129934184,130583,113851,368373000,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.049999997,0.03,-0.02,0.03,1.678463,-128466641,15,15,3,1,15,3
128667530,0,0,0,0,282418874,1129934185,130584,113852,368373200,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.049999997,0.0,0.0,0.049999997,1.679832,-128667530,15,15,3,1,15,3
128876640,0,0,0,0,282418874,1129934185,130585,113852,368373400,0.0,0.0,0,5,0.009000001,0.006,0.79999995,1.5799999,0,0,0.0,0.0,0.0,0.0,1.6772772,-128876640,15,15,3,1,15,3
129061526,0,0,0,0,282418874,1129934185,130583,113850,368373600,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.02,0.0,0.0,-0.02,1.6807654,-129061526,15,15,3,1,15,3
129265555,0,0,0,0,282418874,1129934185,130583,113851,368373800,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.02,0.0,0.02,0.0,1.6845479,-129265555,15,15,3,1,15,3
129468983,0,0,0,0,282418874,1129934185,130582,113850,368374000,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.04,-0.01,0.0,-0.04,1.6812007,-129468983,15,15,3,1,15,3
129668625,0,0,0,0,282418874,1129934185,130582,113849,368374200,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.03,0.02,0.0,-0.01,1.6790187,-129668625,15,15,3,1,15,3
129870658,0,0,0,0,282418874,1129934185,130580,113848,368374400,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.01,0.01,0.0,0.0,1.683172,-129870658,15,15,3,1,15,3
130063809,0,0,0,0,282418874,1129934185,130579,113846,368374600,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.02,0.0,0.0,0.02,1.6792076,-130063809,15,15,3,1,15,3
130264590,0,0,0,0,282418874,1129934185,130578,113845,368374800,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.099999994,-0.01,0.0,0.099999994,1.6818572,-130264590,15,15,3,1,15,3
130467526,0,0,0,0,282418874,1129934184,130577,113845,368375000,0.0,0.0,0,5,0.008,0.006,0.79999995,1.5799999,0,0,0.01,0.0,0.0,-0.01,1.6828365,-130467526,15,15,3,1,15,3
