timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
30019950,30019950,18,255,0,0,0,1511,1245,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30040204,30040204,18,255,0,0,0,1511,1180,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30060778,30060778,18,255,0,0,0,1511,1149,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30080966,30080966,18,255,0,0,0,1511,1122,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30104754,30104754,18,255,0,0,0,1511,1094,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30125056,30125056,18,255,0,0,0,1511,1094,1094,1502,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30148975,30148975,18,255,0,0,0,1511,1094,1094,1494,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30172799,30172799,18,255,0,0,0,1511,1094,1094,1483,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30196774,30196774,18,255,0,0,0,1511,1094,1094,1473,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30217122,30217122,18,255,0,0,0,1511,1094,1094,1473,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30237546,30237546,18,255,0,0,0,1511,1094,1094,1472,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30261559,30261559,18,255,0,0,0,1511,1094,1094,1472,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30281556,30281556,18,255,0,0,0,1511,1094,1094,1473,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30305525,30305525,18,255,0,0,0,1511,1094,1094,1477,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30329527,30329527,18,255,0,0,0,1511,1094,1094,1495,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30349531,30349531,18,255,0,0,0,1511,1100,1094,1505,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30369597,30369597,18,255,0,0,0,1511,1106,1094,1506,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30389819,30389819,18,255,0,0,0,1511,1125,1094,1506,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30413830,30413830,18,255,0,0,0,1511,1216,1094,1507,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30437813,30437813,18,255,0,0,0,1511,1350,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30459199,30459199,18,255,0,0,0,1511,1400,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30483363,30483363,18,255,0,0,0,1511,1475,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30507161,30507161,18,255,0,0,0,1511,1524,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30527357,30527357,18,255,0,0,0,1511,1548,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30551192,30551192,18,255,0,0,0,1511,1603,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30571359,30571359,18,255,0,0,0,1511,1622,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30595154,30595154,18,255,0,0,0,1511,1657,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30619195,30619195,18,255,0,0,0,1511,1702,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30639203,30639203,18,255,0,0,0,1511,1733,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30659210,30659210,18,255,0,0,0,1511,1803,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30679194,30679194,18,255,0,0,0,1511,1830,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30703130,30703130,18,255,0,0,0,1511,1872,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30723228,30723228,18,255,0,0,0,1511,1892,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30743363,30743363,18,255,0,0,0,1511,1930,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30763132,30763132,18,255,0,0,0,1511,1934,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30783380,30783380,18,255,0,0,0,1511,1934,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30807391,30807391,18,255,0,0,0,1511,1934,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30827494,30827494,18,255,0,0,0,1511,1934,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30851956,30851956,18,255,0,0,0,1511,1934,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30872767,30872767,18,255,0,0,0,1511,1934,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30892769,30892769,18,255,0,0,0,1511,1934,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30916957,30916957,18,255,0,0,0,1511,1934,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30937095,30937095,18,255,0,0,0,1511,1932,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30960981,30960981,18,255,0,0,0,1511,1925,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
30984745,30984745,18,255,0,0,0,1511,1885,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31004744,31004744,18,255,0,0,0,1511,1858,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31024750,31024750,18,255,0,0,0,1511,1803,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31045097,31045097,18,255,0,0,0,1511,1772,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31068737,31068737,18,255,0,0,0,1511,1692,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31092746,31092746,18,255,0,0,0,1511,1603,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31112744,31112744,18,255,0,0,0,1511,1563,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31136991,31136991,18,255,0,0,0,1511,1514,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31156804,31156804,18,255,0,0,0,1511,1502,1094,1508,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31180778,31180778,18,255,0,0,0,1511,1457,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31204760,31204760,18,255,0,0,0,1511,1410,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31228757,31228757,18,255,0,0,0,1511,1394,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31252793,31252793,18,255,0,0,0,1511,1380,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31276731,31276731,18,255,0,0,0,1511,1387,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31300765,31300765,18,255,0,0,0,1511,1427,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31320785,31320785,18,255,0,0,0,1511,1460,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31342350,31342350,18,255,0,0,0,1511,1513,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31362600,31362600,18,255,0,0,0,1511,1514,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31383162,31383162,18,255,0,0,0,1511,1517,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31403423,31403423,18,255,0,0,0,1511,1535,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31427394,31427394,18,255,0,0,0,1511,1542,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31447211,31447211,18,255,0,0,0,1511,1540,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31471364,31471364,18,255,0,0,0,1511,1525,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31495209,31495209,18,255,0,0,0,1511,1521,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31515508,31515508,18,255,0,0,0,1511,1517,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31539155,31539155,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31563375,31563375,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31584166,31584166,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31608006,31608006,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31631939,31631939,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31656172,31656172,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31675989,31675989,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31699925,31699925,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31724006,31724006,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31744752,31744752,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31769046,31769046,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31788749,31788749,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31808734,31808734,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31828730,31828730,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31848743,31848743,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31870658,31870658,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31890402,31890402,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31914388,31914388,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31934370,31934370,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31958600,31958600,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31978590,31978590,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
31998408,31998408,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32022559,32022559,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32046421,32046421,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32066390,32066390,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32090690,32090690,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32114371,32114371,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32134381,32134381,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32154415,32154415,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32178324,32178324,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32202347,32202347,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32222350,32222350,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32246326,32246326,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32270732,32270732,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32290361,32290361,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32314369,32314369,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32335199,32335199,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32355965,32355965,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32375994,32375994,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32399927,32399927,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32419929,32419929,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32441537,32441537,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32461535,32461535,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32482388,32482388,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32502396,32502396,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32526353,32526353,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32546577,32546577,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32566570,32566570,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32587158,32587158,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32611181,32611181,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32635162,32635162,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32655161,32655161,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32675933,32675933,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32695955,32695955,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32719980,32719980,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32740296,32740296,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32763958,32763958,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32787967,32787967,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32812226,32812226,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32835956,32835956,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32855918,32855918,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32876753,32876753,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32897555,32897555,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32921606,32921606,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32941928,32941928,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32965942,32965942,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
32989970,32989970,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33013787,33013787,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33037857,33037857,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33062120,33062120,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33085915,33085915,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33109607,33109607,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33133885,33133885,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33153581,33153581,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33173596,33173596,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33197607,33197607,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33221583,33221583,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33241953,33241953,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33261567,33261567,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33281570,33281570,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33301909,33301909,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33325875,33325875,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33349905,33349905,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33369596,33369596,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33393576,33393576,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33417568,33417568,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33441558,33441558,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33461549,33461549,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33481549,33481549,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33501554,33501554,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33525556,33525556,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33545556,33545556,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33565905,33565905,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33585567,33585567,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33609571,33609571,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33629616,33629616,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33653606,33653606,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33677557,33677557,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33701569,33701569,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33725569,33725569,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33745926,33745926,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33766383,33766383,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33790406,33790406,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33814382,33814382,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33834350,33834350,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33854688,33854688,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33874569,33874569,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33898385,33898385,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33918386,33918386,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33942378,33942378,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33966377,33966377,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
33987158,33987158,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
34007129,34007129,18,255,0,0,0,1511,1515,1094,1509,1816,1612,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
