timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
37962559,225.04372,45.239998,98650.99,1.172137
37973775,225.38457,45.239998,98647.0,1.1720896
37994570,225.46913,45.23,98646.0,1.1720777
38005948,225.7228,45.23,98643.0,1.172042
38016484,225.04372,45.23,98650.99,1.172137
38040473,225.63823,45.239998,98644.0,1.1720539
38053050,225.04372,45.239998,98650.99,1.172137
38064487,225.55368,45.239998,98644.99,1.1720657
38088403,225.04372,45.239998,98650.99,1.172137
38098606,225.38457,45.239998,98647.0,1.1720896
38109472,225.80998,45.239998,98642.0,1.1720301
38130571,225.29738,45.239998,98648.0,1.1721014
38140627,225.46913,45.239998,98646.0,1.1720777
38152559,225.55368,45.239998,98644.99,1.1720657
38176590,225.29738,45.239998,98648.0,1.1721014
38188679,225.46913,45.239998,98646.0,1.1720777
38200379,224.95915,45.239998,98651.99,1.1721488
38222138,224.95915,45.239998,98651.99,1.1721488
38232444,225.7228,45.239998,98643.0,1.172042
38245191,224.87196,45.239998,98653.0,1.1721609
38266563,225.46913,45.239998,98646.0,1.1720777
38276974,225.29738,45.239998,98648.0,1.1721014
38288378,225.04372,45.239998,98650.99,1.172137
38309005,225.80998,45.239998,98642.0,1.1720301
38320452,225.04372,45.239998,98650.99,1.172137
38333265,225.12827,45.239998,98650.0,1.1721252
38354605,225.21281,45.239998,98649.0,1.1721133
38364969,225.29738,45.239998,98648.0,1.1721014
38376456,225.55368,45.239998,98644.99,1.1720657
38400438,225.55368,45.239998,98644.99,1.1720657
38414104,225.21281,45.239998,98649.0,1.1721133
38424479,225.21281,45.239998,98649.0,1.1721133
38448480,225.46913,45.239998,98646.0,1.1720777
38460619,225.7228,45.239998,98643.0,1.172042
38472412,225.55368,45.239998,98644.99,1.1720657
38492971,225.46913,45.23,98646.0,1.1720777
38504483,225.46913,45.23,98646.0,1.1720777
38516670,225.9791,45.23,98640.0,1.1720064
38537833,225.80998,45.239998,98642.0,1.1720301
38548664,225.29738,45.239998,98648.0,1.1721014
38560415,225.04372,45.239998,98650.99,1.172137
38581236,225.38457,45.239998,98647.0,1.1720896
38592460,225.38457,45.239998,98647.0,1.1720896
38606100,225.80998,45.239998,98642.0,1.1720301
38626553,225.55368,45.239998,98644.99,1.1720657
38636742,224.95915,45.239998,98651.99,1.1721488
38648323,225.38457,45.239998,98647.0,1.1720896
38668606,225.04372,45.239998,98650.99,1.172137
38680422,225.21281,45.239998,98649.0,1.1721133
38690548,225.46913,45.239998,98646.0,1.1720777
38712421,225.80998,45.239998,98642.0,1.1720301
38722578,224.95915,45.239998,98651.99,1.1721488
38732661,225.7228,45.239998,98643.0,1.172042
38756648,225.46913,45.25,98646.0,1.1720777
38768389,225.12827,45.25,98650.0,1.1721252
38778618,225.29738,45.25,98648.0,1.1721014
38800367,225.46913,45.239998,98646.0,1.1720777
38810628,225.38457,45.239998,98647.0,1.1720896
38821500,225.9791,45.239998,98640.0,1.1720064
38842564,225.29738,45.25,98648.0,1.1721014
38853025,225.29738,45.25,98648.0,1.1721014
38864486,225.38457,45.25,98647.0,1.1720896
38885469,225.9791,45.239998,98640.0,1.1720064
38896324,225.55368,45.239998,98644.99,1.1720657
38906597,225.55368,45.239998,98644.99,1.1720657
38928340,225.12827,45.25,98650.0,1.1721252
38938561,225.29738,45.25,98648.0,1.1721014
38948464,225.55368,45.25,98644.99,1.1720657
38970052,225.7228,45.25,98643.0,1.172042
38980483,225.55368,45.25,98644.99,1.1720657
38991478,225.63823,45.25,98644.0,1.1720539
39012481,225.89455,45.25,98641.0,1.1720183
39022714,225.38457,45.25,98647.0,1.1720896
39034071,225.63823,45.25,98644.0,1.1720539
39055481,225.21281,45.25,98649.0,1.1721133
39066608,225.63823,45.25,98644.0,1.1720539
39076476,225.55368,45.25,98644.99,1.1720657
39097969,225.46913,45.25,98646.0,1.1720777
39108483,225.63823,45.25,98644.0,1.1720539
39119468,225.63823,45.25,98644.0,1.1720539
39140474,225.46913,45.25,98646.0,1.1720777
39150649,225.80998,45.25,98642.0,1.1720301
39162060,225.55368,45.25,98644.99,1.1720657
39183486,225.80998,45.25,98642.0,1.1720301
39194574,225.80998,45.25,98642.0,1.1720301
39207311,225.9791,45.25,98640.0,1.1720064
39228509,225.80998,45.25,98642.0,1.1720301
39239475,225.55368,45.25,98644.99,1.1720657
39250682,225.55368,45.25,98644.99,1.1720657
39271571,225.12827,45.25,98650.0,1.1721252
39282573,225.55368,45.25,98644.99,1.1720657
39292565,225.7228,45.25,98643.0,1.172042
39314100,225.80998,45.25,98642.0,1.1720301
39324482,225.80998,45.25,98642.0,1.1720301
39335114,225.12827,45.25,98650.0,1.1721252
39356483,225.7228,45.25,98643.0,1.172042
39366824,225.9791,45.25,98640.0,1.1720064
39378087,225.63823,45.25,98644.0,1.1720539
39399473,226.06364,45.25,98638.99,1.1719944
39409986,225.80998,45.25,98642.0,1.1720301
39420467,225.80998,45.25,98642.0,1.1720301
39442020,225.38457,45.25,98647.0,1.1720896
39452484,225.63823,45.25,98644.0,1.1720539
39463572,225.7228,45.25,98643.0,1.172042
39484469,225.89455,45.25,98641.0,1.1720183
39494669,225.9791,45.25,98640.0,1.1720064
39506060,226.2354,45.25,98637.0,1.1719707
39527482,225.38457,45.25,98647.0,1.1720896
39538022,225.9791,45.25,98640.0,1.1720064
39548477,225.89455,45.25,98641.0,1.1720183
39570153,225.80998,45.25,98642.0,1.1720301
39580470,225.9791,45.25,98640.0,1.1720064
39591506,225.80998,45.25,98642.0,1.1720301
39612469,225.9791,45.25,98640.0,1.1720064
39622630,225.63823,45.25,98644.0,1.1720539
39634102,225.80998,45.25,98642.0,1.1720301
39654685,226.48906,45.26,98634.0,1.1719351
39666044,225.7228,45.26,98643.0,1.172042
39676480,225.46913,45.26,98646.0,1.1720777
39698071,225.80998,45.25,98642.0,1.1720301
39708482,225.55368,45.25,98644.99,1.1720657
39719510,226.06364,45.25,98638.99,1.1719944
39740484,225.38457,45.25,98647.0,1.1720896
39751371,225.80998,45.25,98642.0,1.1720301
39762128,225.9791,45.25,98640.0,1.1720064
39783482,225.7228,45.25,98643.0,1.172042
39794191,225.63823,45.25,98644.0,1.1720539
39804465,225.89455,45.25,98641.0,1.1720183
39825984,225.38457,45.25,98647.0,1.1720896
39836501,225.89455,45.25,98641.0,1.1720183
39847510,225.7228,45.25,98643.0,1.172042
39868477,226.31995,45.25,98636.0,1.1719588
39879511,226.14821,45.25,98638.0,1.1719826
39889980,226.06364,45.25,98638.99,1.1719944
39910606,225.80998,45.25,98642.0,1.1720301
39921528,226.06364,45.25,98638.99,1.1719944
39931675,226.14821,45.25,98638.0,1.1719826
39955637,225.55368,45.26,98644.99,1.1720657
39968192,225.80998,45.26,98642.0,1.1720301
39977475,225.55368,45.26,98644.99,1.1720657
39998586,225.63823,45.25,98644.0,1.1720539
40008997,225.63823,45.25,98644.0,1.1720539
40020422,225.55368,45.25,98644.99,1.1720657
40040929,225.63823,45.25,98644.0,1.1720539
40052467,225.63823,45.25,98644.0,1.1720539
40062558,226.14821,45.25,98638.0,1.1719826
40084501,225.63823,45.26,98644.0,1.1720539
40096576,225.80998,45.26,98642.0,1.1720301
40108474,225.63823,45.26,98644.0,1.1720539
40132451,225.7228,45.26,98643.0,1.172042
40144656,225.55368,45.26,98644.99,1.1720657
40156574,225.63823,45.26,98644.0,1.1720539
40180409,225.63823,45.25,98644.0,1.1720539
40190585,225.55368,45.25,98644.99,1.1720657
40200600,225.7228,45.25,98643.0,1.172042
40224646,225.46913,45.25,98646.0,1.1720777
40236348,225.63823,45.25,98644.0,1.1720539
40246596,225.80998,45.25,98642.0,1.1720301
40268370,225.55368,45.25,98644.99,1.1720657
40278630,225.80998,45.25,98642.0,1.1720301
40288947,225.80998,45.25,98642.0,1.1720301
40310564,225.55368,45.25,98644.99,1.1720657
40321549,225.63823,45.25,98644.0,1.1720539
40332444,226.06364,45.25,98638.99,1.1719944
40356391,225.80998,45.25,98642.0,1.1720301
40366589,225.55368,45.25,98644.99,1.1720657
40376702,226.06364,45.25,98638.99,1.1719944
40401806,225.80998,45.25,98642.0,1.1720301
40412504,225.29738,45.25,98648.0,1.1721014
40422629,225.38457,45.25,98647.0,1.1720896
40444642,226.06364,45.25,98638.99,1.1719944
40456611,225.89455,45.25,98641.0,1.1720183
40468430,225.7228,45.25,98643.0,1.172042
40489758,225.89455,45.25,98641.0,1.1720183
40501261,225.55368,45.25,98644.99,1.1720657
40511475,225.9791,45.25,98640.0,1.1720064
40533302,225.29738,45.25,98648.0,1.1721014
40543491,226.40451,45.25,98635.0,1.171947
40553476,225.89455,45.25,98641.0,1.1720183
40577442,225.55368,45.26,98644.99,1.1720657
40589301,225.46913,45.26,98646.0,1.1720777
40599464,225.55368,45.26,98644.99,1.1720657
40621209,225.9791,45.25,98640.0,1.1720064
40631472,225.7228,45.25,98643.0,1.172042
40641845,225.9791,45.25,98640.0,1.1720064
40663482,225.89455,45.25,98641.0,1.1720183
40674552,225.9791,45.25,98640.0,1.1720064
40685498,225.89455,45.25,98641.0,1.1720183
40706553,225.46913,45.25,98646.0,1.1720777
40717192,226.06364,45.25,98638.99,1.1719944
40727478,225.55368,45.25,98644.99,1.1720657
40749220,225.89455,45.25,98641.0,1.1720183
40759469,225.55368,45.25,98644.99,1.1720657
40770700,225.7228,45.25,98643.0,1.172042
40792478,225.55368,45.25,98644.99,1.1720657
40803577,225.89455,45.25,98641.0,1.1720183
40814823,225.63823,45.25,98644.0,1.1720539
40835477,225.63823,45.25,98644.0,1.1720539
40846841,225.46913,45.25,98646.0,1.1720777
40857524,225.46913,45.25,98646.0,1.1720777
40879480,225.80998,45.25,98642.0,1.1720301
40889485,225.38457,45.25,98647.0,1.1720896
40900464,225.38457,45.25,98647.0,1.1720896
40921486,225.80998,45.25,98642.0,1.1720301
40932480,225.7228,45.25,98643.0,1.172042
40943466,225.89455,45.25,98641.0,1.1720183
40964473,225.29738,45.26,98648.0,1.1721014
40975609,225.89455,45.26,98641.0,1.1720183
40988362,225.80998,45.26,98642.0,1.1720301
41012136,225.89455,45.25,98641.0,1.1720183
41023685,225.29738,45.25,98648.0,1.1721014
41036104,225.80998,45.25,98642.0,1.1720301
41060204,225.80998,45.25,98642.0,1.1720301
41071605,225.46913,45.25,98646.0,1.1720777
41083912,225.46913,45.25,98646.0,1.1720777
41108264,226.06364,45.25,98638.99,1.1719944
41119620,225.04372,45.25,98650.99,1.172137
41132201,225.7228,45.25,98643.0,1.172042
41156204,225.9791,45.239998,98640.0,1.1720064
41167695,225.7228,45.239998,98643.0,1.172042
41180176,225.89455,45.239998,98641.0,1.1720183
41204300,225.29738,45.25,98648.0,1.1721014
41215640,225.89455,45.25,98641.0,1.1720183
41228284,225.63823,45.25,98644.0,1.1720539
41252229,226.06364,45.25,98638.99,1.1719944
41263763,225.89455,45.25,98641.0,1.1720183
41276277,225.63823,45.25,98644.0,1.1720539
41299862,225.29738,45.239998,98648.0,1.1721014
41311619,226.14821,45.239998,98638.0,1.1719826
41323904,225.9791,45.239998,98640.0,1.1720064
41347936,225.7228,45.239998,98643.0,1.172042
41359573,225.9791,45.239998,98640.0,1.1720064
41372128,226.2354,45.239998,98637.0,1.1719707
41396241,225.29738,45.239998,98648.0,1.1721014
41407612,226.06364,45.239998,98638.99,1.1719944
41420142,225.63823,45.239998,98644.0,1.1720539
41443893,225.89455,45.239998,98641.0,1.1720183
41455623,225.80998,45.239998,98642.0,1.1720301
41467805,225.80998,45.239998,98642.0,1.1720301
41491892,225.89455,45.239998,98641.0,1.1720183
41503662,226.06364,45.239998,98638.99,1.1719944
41515848,225.80998,45.239998,98642.0,1.1720301
41539914,225.89455,45.239998,98641.0,1.1720183
41552260,225.7228,45.239998,98643.0,1.172042
41563928,226.2354,45.239998,98637.0,1.1719707
41587810,225.9791,45.239998,98640.0,1.1720064
41599586,225.7228,45.239998,98643.0,1.172042
41611874,225.9791,45.239998,98640.0,1.1720064
41635770,225.7228,45.239998,98643.0,1.172042
41647557,225.7228,45.239998,98643.0,1.172042
41658567,225.46913,45.239998,98646.0,1.1720777
41681235,225.46913,45.239998,98646.0,1.1720777
41691499,225.89455,45.239998,98641.0,1.1720183
41702503,226.14821,45.239998,98638.0,1.1719826
41723475,225.89455,45.239998,98641.0,1.1720183
41734608,225.89455,45.239998,98641.0,1.1720183
41745269,226.06364,45.239998,98638.99,1.1719944
41765964,226.06364,45.25,98638.99,1.1719944
41777292,225.63823,45.25,98644.0,1.1720539
41787464,225.7228,45.25,98643.0,1.172042
41809235,225.9791,45.25,98640.0,1.1720064
41819500,225.55368,45.25,98644.99,1.1720657
41829547,226.06364,45.25,98638.99,1.1719944
41851479,225.89455,45.26,98641.0,1.1720183
41863019,225.89455,45.26,98641.0,1.1720183
41874046,226.2354,45.26,98637.0,1.1719707
41895510,226.14821,45.25,98638.0,1.1719826
41906542,226.14821,45.25,98638.0,1.1719826
41916493,225.7228,45.25,98643.0,1.172042
41937986,225.9791,45.25,98640.0,1.1720064
41948483,225.63823,45.25,98644.0,1.1720539
41958892,225.9791,45.25,98640.0,1.1720064
41980470,225.63823,45.25,98644.0,1.1720539
41990605,226.06364,45.25,98638.99,1.1719944
42002021,226.40451,45.25,98635.0,1.171947
42023481,226.06364,45.25,98638.99,1.1719944
42034547,225.63823,45.25,98644.0,1.1720539
42044475,225.80998,45.25,98642.0,1.1720301
42065952,225.7228,45.26,98643.0,1.172042
42076480,226.06364,45.26,98638.99,1.1719944
42087515,225.89455,45.26,98641.0,1.1720183
42108522,226.14821,45.26,98638.0,1.1719826
42118543,225.7228,45.26,98643.0,1.172042
42130072,226.31995,45.26,98636.0,1.1719588
42151075,225.29738,45.26,98648.0,1.1721014
42162122,225.89455,45.26,98641.0,1.1720183
42172475,225.63823,45.26,98644.0,1.1720539
42194031,225.7228,45.26,98643.0,1.172042
42204481,226.06364,45.26,98638.99,1.1719944
42215476,225.7228,45.26,98643.0,1.172042
42236479,225.7228,45.26,98643.0,1.172042
42247481,225.89455,45.26,98641.0,1.1720183
42257986,225.63823,45.26,98644.0,1.1720539
42278777,225.55368,45.26,98644.99,1.1720657
42289988,225.55368,45.26,98644.99,1.1720657
42300464,226.14821,45.26,98638.0,1.1719826
42322563,226.14821,45.26,98638.0,1.1719826
42332470,226.06364,45.26,98638.99,1.1719944
42343478,225.89455,45.26,98641.0,1.1720183
42364481,225.46913,45.26,98646.0,1.1720777
42374871,225.38457,45.26,98647.0,1.1720896
42386563,226.40451,45.26,98635.0,1.171947
42410090,225.7228,45.26,98643.0,1.172042
42420557,226.14821,45.26,98638.0,1.1719826
42431506,225.63823,45.26,98644.0,1.1720539
42452481,225.89455,45.26,98641.0,1.1720183
42463482,225.80998,45.26,98642.0,1.1720301
42474131,225.63823,45.26,98644.0,1.1720539
42494998,225.55368,45.26,98644.99,1.1720657
42506004,225.9791,45.26,98640.0,1.1720064
42516464,225.89455,45.26,98641.0,1.1720183
42537941,225.55368,45.26,98644.99,1.1720657
42548480,226.2354,45.26,98637.0,1.1719707
42559624,225.89455,45.26,98641.0,1.1720183
42584159,225.9791,45.26,98640.0,1.1720064
42595630,225.7228,45.26,98643.0,1.172042
42609122,226.2354,45.26,98637.0,1.1719707
42629566,225.89455,45.26,98641.0,1.1720183
42639824,225.7228,45.26,98643.0,1.172042
42651762,225.9791,45.26,98640.0,1.1720064
42675691,225.38457,45.26,98647.0,1.1720896
42687895,225.38457,45.26,98647.0,1.1720896
42699618,226.2354,45.26,98637.0,1.1719707
42723762,225.55368,45.26,98644.99,1.1720657
42735930,225.80998,45.26,98642.0,1.1720301
42747642,225.89455,45.26,98641.0,1.1720183
42771698,225.46913,45.25,98646.0,1.1720777
42784252,225.46913,45.25,98646.0,1.1720777
42795686,225.63823,45.25,98644.0,1.1720539
42819737,225.89455,45.25,98641.0,1.1720183
42832189,225.55368,45.25,98644.99,1.1720657
42843783,226.14821,45.25,98638.0,1.1719826
42867658,225.9791,45.25,98640.0,1.1720064
42880176,225.55368,45.25,98644.99,1.1720657
42891669,226.14821,45.25,98638.0,1.1719826
42915658,225.63823,45.25,98644.0,1.1720539
42928308,225.63823,45.25,98644.0,1.1720539
42939604,225.63823,45.25,98644.0,1.1720539
42963930,225.89455,45.25,98641.0,1.1720183
42976236,224.95915,45.25,98651.99,1.1721488
42987627,226.06364,45.25,98638.99,1.1719944
43011682,225.63823,45.25,98644.0,1.1720539
43024142,225.80998,45.25,98642.0,1.1720301
43035582,225.63823,45.25,98644.0,1.1720539
43059644,225.63823,45.25,98644.0,1.1720539
43072175,225.29738,45.25,98648.0,1.1721014
43083676,225.80998,45.25,98642.0,1.1720301
43107591,225.89455,45.25,98641.0,1.1720183
43120219,225.89455,45.25,98641.0,1.1720183
43131667,225.80998,45.25,98642.0,1.1720301
43155815,225.55368,45.25,98644.99,1.1720657
43168469,225.9791,45.25,98640.0,1.1720064
43179836,225.63823,45.25,98644.0,1.1720539
43203795,226.31995,45.25,98636.0,1.1719588
43216392,226.2354,45.25,98637.0,1.1719707
43227641,225.9791,45.25,98640.0,1.1720064
43251657,225.7228,45.25,98643.0,1.172042
43264766,225.21281,45.25,98649.0,1.1721133
43275627,225.21281,45.25,98649.0,1.1721133
43299689,225.55368,45.239998,98644.99,1.1720657
43312422,225.46913,45.239998,98646.0,1.1720777
43323743,225.80998,45.239998,98642.0,1.1720301
43347718,225.21281,45.25,98649.0,1.1721133
43360187,225.89455,45.25,98641.0,1.1720183
43371617,225.46913,45.25,98646.0,1.1720777
43395656,225.80998,45.25,98642.0,1.1720301
43409031,225.55368,45.25,98644.99,1.1720657
43419766,225.7228,45.25,98643.0,1.172042
43443695,225.55368,45.25,98644.99,1.1720657
43456166,225.38457,45.25,98647.0,1.1720896
43467619,225.29738,45.25,98648.0,1.1721014
43491674,225.55368,45.239998,98644.99,1.1720657
43504364,226.06364,45.239998,98638.99,1.1719944
43515709,225.46913,45.239998,98646.0,1.1720777
43539670,225.29738,45.25,98648.0,1.1721014
43552131,225.46913,45.25,98646.0,1.1720777
43563683,225.46913,45.25,98646.0,1.1720777
43587805,225.38457,45.239998,98647.0,1.1720896
43600187,225.63823,45.239998,98644.0,1.1720539
43611671,226.06364,45.239998,98638.99,1.1719944
43635681,225.55368,45.25,98644.99,1.1720657
43647963,225.80998,45.25,98642.0,1.1720301
43659727,225.7228,45.25,98643.0,1.172042
43683746,225.55368,45.239998,98644.99,1.1720657
43695935,225.63823,45.239998,98644.0,1.1720539
43707561,226.14821,45.239998,98638.0,1.1719826
43731613,225.7228,45.239998,98643.0,1.172042
43744490,225.9791,45.239998,98640.0,1.1720064
43755835,226.2354,45.239998,98637.0,1.1719707
43779659,225.7228,45.239998,98643.0,1.172042
43792381,226.14821,45.239998,98638.0,1.1719826
43803687,225.80998,45.239998,98642.0,1.1720301
43827634,225.38457,45.239998,98647.0,1.1720896
43840210,225.9791,45.239998,98640.0,1.1720064
43851674,225.7228,45.239998,98643.0,1.172042
43875623,225.46913,45.25,98646.0,1.1720777
43886576,225.46913,45.25,98646.0,1.1720777
43897472,225.80998,45.25,98642.0,1.1720301
43919479,226.06364,45.25,98638.99,1.1719944
43930578,225.89455,45.25,98641.0,1.1720183
43941224,225.9791,45.25,98640.0,1.1720064
43961769,226.06364,45.25,98638.99,1.1719944
43973745,225.55368,45.25,98644.99,1.1720657
43983579,225.89455,45.25,98641.0,1.1720183
44005270,225.63823,45.25,98644.0,1.1720539
44015485,226.2354,45.25,98637.0,1.1719707
44026788,225.63823,45.25,98644.0,1.1720539
44047520,225.55368,45.26,98644.99,1.1720657
44057956,225.7228,45.26,98643.0,1.172042
44069317,225.80998,45.26,98642.0,1.1720301
44089823,225.9791,45.26,98640.0,1.1720064
44100511,225.89455,45.26,98641.0,1.1720183
44111464,225.89455,45.26,98641.0,1.1720183
44134172,225.21281,45.26,98649.0,1.1721133
44144469,225.89455,45.26,98641.0,1.1720183
44155466,225.89455,45.26,98641.0,1.1720183
44176469,225.55368,45.26,98644.99,1.1720657
44186759,225.9791,45.26,98640.0,1.1720064
44198010,225.21281,45.26,98649.0,1.1721133
44219473,225.63823,45.26,98644.0,1.1720539
44230010,225.7228,45.26,98643.0,1.172042
44240489,225.29738,45.26,98648.0,1.1721014
44262077,225.89455,45.26,98641.0,1.1720183
44272482,225.89455,45.26,98641.0,1.1720183
44282887,226.06364,45.26,98638.99,1.1719944
44304483,225.89455,45.26,98641.0,1.1720183
44314583,225.63823,45.26,98644.0,1.1720539
44326087,225.89455,45.26,98641.0,1.1720183
44347483,225.80998,45.26,98642.0,1.1720301
44358225,226.31995,45.26,98636.0,1.1719588
44368468,225.38457,45.26,98647.0,1.1720896
44389986,225.21281,45.27,98649.0,1.1721133
44400530,225.46913,45.27,98646.0,1.1720777
44411738,225.29738,45.27,98648.0,1.1721014
44432470,225.63823,45.27,98644.0,1.1720539
44442572,225.29738,45.27,98648.0,1.1721014
44454071,225.9791,45.27,98640.0,1.1720064
44475470,225.55368,45.27,98644.99,1.1720657
44485998,225.63823,45.27,98644.0,1.1720539
44496477,225.29738,45.27,98648.0,1.1721014
44517951,225.55368,45.26,98644.99,1.1720657
44528469,225.80998,45.26,98642.0,1.1720301
44539481,225.80998,45.26,98642.0,1.1720301
44560489,225.9791,45.27,98640.0,1.1720064
44571531,225.63823,45.27,98644.0,1.1720539
44582603,225.80998,45.27,98642.0,1.1720301
44603761,225.63823,45.26,98644.0,1.1720539
44614583,225.9791,45.26,98640.0,1.1720064
44626758,225.63823,45.26,98644.0,1.1720539
44648482,225.80998,45.27,98642.0,1.1720301
44658576,225.55368,45.27,98644.99,1.1720657
44669991,226.14821,45.27,98638.0,1.1719826
44691473,225.63823,45.27,98644.0,1.1720539
44702000,225.9791,45.27,98640.0,1.1720064
44712473,225.63823,45.27,98644.0,1.1720539
44735603,225.7228,45.27,98643.0,1.172042
44747850,225.89455,45.27,98641.0,1.1720183
44759637,225.80998,45.27,98642.0,1.1720301
44783717,225.55368,45.26,98644.99,1.1720657
44796166,225.80998,45.26,98642.0,1.1720301
44807628,225.63823,45.26,98644.0,1.1720539
44831729,225.7228,45.26,98643.0,1.172042
44843961,225.7228,45.26,98643.0,1.172042
44855655,225.7228,45.26,98643.0,1.172042
44879547,226.2354,45.26,98637.0,1.1719707
44892256,225.21281,45.26,98649.0,1.1721133
44903622,225.7228,45.26,98643.0,1.172042
44927582,225.63823,45.26,98644.0,1.1720539
44940172,225.63823,45.26,98644.0,1.1720539
44951686,225.46913,45.26,98646.0,1.1720777
44975709,225.29738,45.25,98648.0,1.1721014
44988174,225.63823,45.25,98644.0,1.1720539
44999548,226.06364,45.25,98638.99,1.1719944
45023685,225.80998,45.25,98642.0,1.1720301
45036435,225.63823,45.25,98644.0,1.1720539
45047544,225.80998,45.25,98642.0,1.1720301
45071615,225.7228,45.26,98643.0,1.172042
45085751,225.7228,45.26,98643.0,1.172042
45095646,225.55368,45.26,98644.99,1.1720657
45119587,225.63823,45.26,98644.0,1.1720539
45132711,225.7228,45.26,98643.0,1.172042
45143724,225.7228,45.26,98643.0,1.172042
45167642,225.55368,45.26,98644.99,1.1720657
45180432,225.29738,45.26,98648.0,1.1721014
45191654,225.9791,45.26,98640.0,1.1720064
45215757,225.55368,45.25,98644.99,1.1720657
45228149,226.06364,45.25,98638.99,1.1719944
45239630,225.46913,45.25,98646.0,1.1720777
45263707,225.80998,45.25,98642.0,1.1720301
45276151,225.80998,45.25,98642.0,1.1720301
45287594,225.80998,45.25,98642.0,1.1720301
45311659,225.38457,45.25,98647.0,1.1720896
45324419,225.7228,45.25,98643.0,1.172042
45335603,226.06364,45.25,98638.99,1.1719944
45359709,225.63823,45.25,98644.0,1.1720539
45372205,225.9791,45.25,98640.0,1.1720064
45383730,226.06364,45.25,98638.99,1.1719944
45407592,225.46913,45.25,98646.0,1.1720777
45421023,225.63823,45.25,98644.0,1.1720539
45431706,225.80998,45.25,98642.0,1.1720301
45452132,225.89455,45.25,98641.0,1.1720183
45463738,226.2354,45.25,98637.0,1.1719707
45475855,225.89455,45.25,98641.0,1.1720183
45499849,225.7228,45.25,98643.0,1.172042
45511791,225.7228,45.25,98643.0,1.172042
45524130,225.7228,45.25,98643.0,1.172042
45545482,225.46913,45.26,98646.0,1.1720777
45556454,225.38457,45.26,98647.0,1.1720896
45567604,225.80998,45.26,98642.0,1.1720301
45590187,226.06364,45.25,98638.99,1.1719944
45600441,225.89455,45.25,98641.0,1.1720183
45613773,226.06364,45.25,98638.99,1.1719944
45635486,225.9791,45.26,98640.0,1.1720064
45646654,225.46913,45.26,98646.0,1.1720777
45658021,225.21281,45.26,98649.0,1.1721133
45678588,225.89455,45.26,98641.0,1.1720183
45690065,225.63823,45.26,98644.0,1.1720539
45700506,226.06364,45.26,98638.99,1.1719944
45722529,225.80998,45.26,98642.0,1.1720301
45732469,225.9791,45.26,98640.0,1.1720064
45743477,226.06364,45.26,98638.99,1.1719944
45765473,225.29738,45.26,98648.0,1.1721014
45776473,225.89455,45.26,98641.0,1.1720183
45787466,225.63823,45.26,98644.0,1.1720539
45807930,225.80998,45.26,98642.0,1.1720301
45818798,225.63823,45.26,98644.0,1.1720539
45829477,226.06364,45.26,98638.99,1.1719944
45851469,225.29738,45.27,98648.0,1.1721014
45863309,225.12827,45.27,98650.0,1.1721252
45873971,225.89455,45.27,98641.0,1.1720183
45895475,225.38457,45.27,98647.0,1.1720896
45906768,225.7228,45.27,98643.0,1.172042
45917479,225.63823,45.27,98644.0,1.1720539
45939482,225.80998,45.27,98642.0,1.1720301
45949481,225.55368,45.27,98644.99,1.1720657
45960470,225.80998,45.27,98642.0,1.1720301
45981514,225.55368,45.27,98644.99,1.1720657
45991715,225.63823,45.27,98644.0,1.1720539
46002747,225.80998,45.27,98642.0,1.1720301
46024469,225.63823,45.27,98644.0,1.1720539
46035473,225.7228,45.27,98643.0,1.172042
46047461,225.55368,45.27,98644.99,1.1720657
46069482,225.7228,45.27,98643.0,1.172042
46080469,225.38457,45.27,98647.0,1.1720896
46092149,225.89455,45.27,98641.0,1.1720183
46112473,225.63823,45.27,98644.0,1.1720539
46122835,226.06364,45.27,98638.99,1.1719944
46133482,225.89455,45.27,98641.0,1.1720183
46154839,225.55368,45.27,98644.99,1.1720657
46165469,225.29738,45.27,98648.0,1.1721014
46176468,226.06364,45.27,98638.99,1.1719944
46199013,225.7228,45.27,98643.0,1.172042
46209469,225.63823,45.27,98644.0,1.1720539
46220483,225.89455,45.27,98641.0,1.1720183
46242812,225.9791,45.27,98640.0,1.1720064
46252482,225.38457,45.27,98647.0,1.1720896
46263474,226.40451,45.27,98635.0,1.171947
46285573,225.46913,45.27,98646.0,1.1720777
46295544,225.7228,45.27,98643.0,1.172042
46306855,225.80998,45.27,98642.0,1.1720301
46328469,225.29738,45.27,98648.0,1.1721014
46339470,225.55368,45.27,98644.99,1.1720657
46351340,225.89455,45.27,98641.0,1.1720183
46372469,225.46913,45.27,98646.0,1.1720777
46383475,225.46913,45.27,98646.0,1.1720777
46394884,225.7228,45.27,98643.0,1.172042
46416469,225.7228,45.27,98643.0,1.172042
46426746,225.46913,45.27,98646.0,1.1720777
46437476,225.46913,45.27,98646.0,1.1720777
46459474,225.7228,45.27,98643.0,1.172042
46469476,225.80998,45.27,98642.0,1.1720301
46480464,225.46913,45.27,98646.0,1.1720777
46503046,225.80998,45.28,98642.0,1.1720301
46513483,225.89455,45.28,98641.0,1.1720183
46524497,225.80998,45.28,98642.0,1.1720301
46548503,225.7228,45.27,98643.0,1.172042
46558627,225.9791,45.27,98640.0,1.1720064
46569675,225.80998,45.27,98642.0,1.1720301
46594968,226.06364,45.27,98638.99,1.1719944
46604465,225.63823,45.27,98644.0,1.1720539
