timestamp,roll,pitch,yaw,thrust
717989018,-2.569154,2.5975807,0.001579167,0.0
717993074,-2.5691545,2.5975566,0.001576765,0.0
717997001,-2.56913,2.5975575,0.0015787326,0.0
718001015,-2.5691376,2.5975895,0.0015817576,0.0
718005027,-2.5691884,2.5975826,0.0015760142,0.0
718009019,-2.5691848,2.5975199,0.0015697492,0.0
718013079,-2.569173,2.5975533,0.0015746467,0.0
718017008,-2.5691967,2.5975833,0.0015751172,0.0
718021012,-2.5691698,2.5975704,0.0015776828,0.0
718025043,-2.5691864,2.597583,0.0015768175,0.0
718029008,-2.5691502,2.5976076,0.0015827279,0.0
718033066,-2.5691307,2.5976436,0.0015882355,0.0
718037044,-2.569113,2.5976393,0.0015898325,0.0
718041011,-2.5691252,2.5976284,0.0015878433,0.0
718045038,-2.5690892,2.5976171,0.0015894842,0.0
718049015,-2.5690956,2.5976424,0.0015920124,0.0
718053076,-2.56911,2.597688,0.0015958479,0.0
718057030,-2.5691497,2.5977087,0.0015936439,0.0
718061025,-2.5691028,2.597744,0.0016019242,0.0
718065055,-2.5690687,2.5977912,0.0016108488,0.0
718069007,-2.5690572,2.5978024,0.001613289,0.0
718073043,-2.56905,2.5978034,0.0016132917,0.0
718077041,-2.5690522,2.597794,0.0016117652,0.0
718081014,-2.569021,2.597752,0.0016112109,0.0
718085036,-2.5690756,2.597814,0.0016120783,0.0
718089001,-2.5691373,2.5978608,0.0016116084,0.0
718093054,-2.5691533,2.5978882,0.0016126062,0.0
718105007,-2.5691233,2.5979393,0.0016217955,0.0
718109004,-2.569116,2.597933,0.0016210685,0.0
718113047,-2.5691507,2.5979319,0.0016186342,0.0
718117046,-2.5691223,2.59793,0.0016205006,0.0
718121057,-2.5691586,2.597981,0.0016228626,0.0
718125007,-2.5692036,2.5979896,0.0016189616,0.0
718129010,-2.5692213,2.5980067,0.001619523,0.0
718133071,-2.5692239,2.5979877,0.0016177578,0.0
718137058,-2.5692132,2.597971,0.0016166567,0.0
718141062,-2.5692048,2.5979548,0.0016153723,0.0
718145015,-2.569262,2.5979936,0.0016148495,0.0
718149015,-2.5693,2.598023,0.0016143079,0.0
718153039,-2.5693164,2.5979614,0.0016057804,0.0
718157015,-2.5693238,2.597925,0.0016013824,0.0
718161056,-2.5693114,2.5979388,0.0016035121,0.0
718165003,-2.5693393,2.5979793,0.0016057099,0.0
718169013,-2.569349,2.5980012,0.0016067784,0.0
718173062,-2.569316,2.5979953,0.0016092857,0.0
718177011,-2.569333,2.5980258,0.0016109068,0.0
718181090,-2.5693507,2.597995,0.0016057063,0.0
718185007,-2.5693457,2.5979888,0.0016052529,0.0
718189808,-2.5693824,2.5979702,0.0016001415,0.0
718193866,-2.5694108,2.5979822,0.0015987759,0.0
718197876,-2.5693927,2.5979984,0.0016022164,0.0
718201855,-2.5693758,2.5980043,0.0016046123,0.0
718205887,-2.5694027,2.5979896,0.0016012768,0.0
718209820,-2.5693996,2.5980268,0.0016051009,0.0
718213853,-2.5693424,2.5979939,0.0016071422,0.0
718217879,-2.5693264,2.5979571,0.0016047232,0.0
718221863,-2.569351,2.5979493,0.001601766,0.0
718225856,-2.569391,2.5979545,0.0015971191,0.0
718229814,-2.5694366,2.5980055,0.0015995165,0.0
718233849,-2.569422,2.5979812,0.001597878,0.0
718237857,-2.5694284,2.597951,0.0015936072,0.0
718241914,-2.569425,2.5979319,0.0015920502,0.0
718245848,-2.5694406,2.5979567,0.0015935743,0.0
718249809,-2.5694423,2.597938,0.0015911077,0.0
718253851,-2.5694096,2.597908,0.0015916815,0.0
718257850,-2.5694256,2.597933,0.001592803,0.0
718261903,-2.569451,2.597946,0.0015912884,0.0
718265841,-2.569422,2.5979319,0.0015918218,0.0
718269778,-2.569418,2.5978959,0.0015889744,0.0
718273851,-2.5694063,2.597885,0.001588692,0.0
718277831,-2.5694442,2.5978677,0.0015835576,0.0
718281888,-2.5694716,2.5978646,0.0015811448,0.0
718285894,-2.5694861,2.5978699,0.0015789735,0.0
718289805,-2.569512,2.5978456,0.0015748445,0.0
718293845,-2.56953,2.5978692,0.0015747556,0.0
718297831,-2.569506,2.5978575,0.0015772714,0.0
718301874,-2.5695364,2.5978427,0.0015718441,0.0
718306626,-2.5695093,2.597778,0.0015674413,0.0
718310617,-2.5694706,2.5977492,0.001567509,0.0
718314657,-2.5694942,2.5977392,0.001564638,0.0
718318645,-2.5694556,2.597753,0.0015702276,0.0
718322696,-2.569394,2.5976992,0.0015701238,0.0
718326632,-2.5693579,2.5977023,0.0015740502,0.0
718330634,-2.5693097,2.59769,0.0015762602,0.0
718334649,-2.569329,2.5977077,0.0015765767,0.0
718338644,-2.5693288,2.5977097,0.0015769855,0.0
718342682,-2.5692918,2.5976992,0.0015799141,0.0
718346621,-2.5692751,2.5976827,0.001578853,0.0
718350621,-2.5692878,2.597689,0.0015786102,0.0
718355454,-2.5692594,2.597644,0.0015761188,0.0
718359419,-2.5692427,2.5976043,0.0015736718,0.0
718363452,-2.5691924,2.5976255,0.0015810145,0.0
718367378,-2.5691826,2.5976405,0.0015836034,0.0
718371406,-2.5692134,2.5976295,0.0015802509,0.0
718375467,-2.5692334,2.5976229,0.0015759781,0.0
718379451,-2.5692084,2.5976496,0.0015821048,0.0
718383424,-2.56915,2.5976627,0.0015890879,0.0
718387404,-2.5691671,2.597657,0.0015871206,0.0
718391406,-2.5691721,2.5976539,0.0015861079,0.0
718395441,-2.569144,2.5976467,0.0015877691,0.0
718399450,-2.5691009,2.5976143,0.0015878499,0.0
718403469,-2.569145,2.597619,0.0015853446,0.0
718407682,-2.5691633,2.5976682,0.0015873008,0.0
718411415,-2.5691524,2.5977137,0.0015943088,0.0
718415460,-2.5691297,2.5976794,0.0015914646,0.0
718419433,-2.569117,2.5976944,0.001596114,0.0
718423501,-2.5690868,2.5977437,0.0016036485,0.0
718427406,-2.5690641,2.597752,0.0016068321,0.0
718432212,-2.5690956,2.5977752,0.0016060411,0.0
718436300,-2.5690832,2.5978107,0.0016114538,0.0
718440259,-2.569052,2.5978377,0.0016172362,0.0
718444257,-2.5690243,2.5978587,0.0016232478,0.0
718448214,-2.568983,2.5978465,0.0016243316,0.0
718452212,-2.5689704,2.5978832,0.0016293656,0.0
718456268,-2.568982,2.5978675,0.0016276111,0.0
718460244,-2.5689995,2.5978208,0.0016210896,0.0
718464222,-2.568968,2.597818,0.0016228086,0.0
718468213,-2.568944,2.5978265,0.0016270345,0.0
718473041,-2.5689638,2.597834,0.0016251085,0.0
718477093,-2.5689723,2.597848,0.0016258259,0.0
718481004,-2.5689163,2.5978124,0.0016270622,0.0
718485011,-2.5688813,2.5977817,0.0016270776,0.0
718489045,-2.5689096,2.597784,0.0016254822,0.0
718493007,-2.5689216,2.5977964,0.0016254842,0.0
718497087,-2.5688674,2.5978336,0.0016335455,0.0
718501018,-2.568827,2.5978136,0.0016358226,0.0
718505009,-2.568769,2.5978298,0.0016426583,0.0
718509035,-2.5687492,2.597877,0.0016501914,0.0
718513015,-2.5687165,2.5979006,0.0016565011,0.0
718517078,-2.568715,2.597918,0.0016576019,0.0
718521010,-2.568747,2.5978951,0.0016522405,0.0
718525043,-2.5687544,2.5979261,0.0016543627,0.0
718529004,-2.5687037,2.59794,0.0016609308,0.0
718533004,-2.5687237,2.59793,0.0016582502,0.0
718537071,-2.5687525,2.5979142,0.0016541147,0.0
718541062,-2.5687234,2.597877,0.001652449,0.0
718545052,-2.5687504,2.5978723,0.0016494856,0.0
718549004,-2.5687647,2.5978804,0.0016488527,0.0
718553003,-2.5687582,2.5978837,0.0016494517,0.0
718557064,-2.5687656,2.5979006,0.0016511737,0.0
718561818,-2.5687678,2.597936,0.0016544329,0.0
718565840,-2.5687022,2.5978856,0.0016554687,0.0
718569854,-2.5686467,2.5978634,0.00165759,0.0
718573829,-2.5686204,2.5978863,0.0016630405,0.0
718577884,-2.5686052,2.5978527,0.0016608972,0.0
718581810,-2.5685863,2.597854,0.0016628576,0.0
718585844,-2.568606,2.5978363,0.001660145,0.0
718589849,-2.5685272,2.5978513,0.0016684163,0.0
718593811,-2.5685232,2.5978885,0.0016727075,0.0
718597895,-2.5685015,2.5978918,0.0016756549,0.0
718601809,-2.5685077,2.597961,0.0016817227,0.0
718605863,-2.568518,2.597984,0.0016834943,0.0
718609805,-2.5685194,2.5980036,0.0016858885,0.0
718613780,-2.5685134,2.597997,0.0016855991,0.0
718617911,-2.5685472,2.598015,0.001684772,0.0
718621781,-2.5686028,2.5980291,0.0016803602,0.0
718625849,-2.5685687,2.598048,0.0016859929,0.0
718629783,-2.568598,2.598033,0.0016811213,0.0
718633799,-2.5686052,2.5980504,0.0016830849,0.0
718637898,-2.5686243,2.5980735,0.0016832924,0.0
718641825,-2.5686219,2.5981104,0.0016883975,0.0
718645825,-2.5685844,2.598095,0.0016895117,0.0
718649782,-2.5686104,2.59806,0.0016825113,0.0
718653788,-2.5685692,2.5980399,0.0016845952,0.0
718657849,-2.5685184,2.59802,0.0016878793,0.0
718661804,-2.5684798,2.598015,0.00169092,0.0
718665837,-2.5685077,2.598046,0.0016915629,0.0
718669781,-2.5685413,2.5980825,0.0016916485,0.0
718673796,-2.5685441,2.5981083,0.0016943751,0.0
718677908,-2.5685143,2.5981374,0.0017011709,0.0
718681805,-2.568517,2.598157,0.0017024023,0.0
718685848,-2.5685256,2.5982156,0.0017074405,0.0
718689785,-2.568523,2.598226,0.0017099364,0.0
718693787,-2.56848,2.5982242,0.0017136803,0.0
718697858,-2.568482,2.5982282,0.0017143892,0.0
718701819,-2.568465,2.5982428,0.001717584,0.0
718705876,-2.5684888,2.5982816,0.0017190906,0.0
718709785,-2.5685046,2.598302,0.0017195949,0.0
718713787,-2.5684574,2.598305,0.0017248129,0.0
718717843,-2.5684571,2.5983377,0.0017280567,0.0
718721805,-2.568482,2.5983484,0.0017266719,0.0
718725894,-2.568486,2.5983348,0.0017248398,0.0
718729789,-2.568482,2.5983877,0.0017313983,0.0
718733804,-2.5684643,2.5984683,0.0017419349,0.0
718737848,-2.5684254,2.598504,0.0017489673,0.0
718741808,-2.568406,2.5984843,0.0017500451,0.0
718745874,-2.5684285,2.598492,0.0017477478,0.0
718749796,-2.5684087,2.598461,0.0017461213,0.0
718753809,-2.5683837,2.598503,0.0017527194,0.0
718757796,-2.568359,2.598494,0.0017546114,0.0
718761782,-2.5683684,2.5984774,0.0017524665,0.0
718765893,-2.5684037,2.5984418,0.0017441914,0.0
718769783,-2.5684714,2.5984735,0.00174105,0.0
718773789,-2.56851,2.5984886,0.0017397667,0.0
718777804,-2.5685554,2.5985513,0.0017421144,0.0
718781779,-2.568528,2.5985928,0.0017493535,0.0
718785888,-2.5685444,2.5986414,0.001752098,0.0
718789785,-2.568557,2.5986435,0.0017517856,0.0
718793796,-2.5685968,2.598678,0.0017525513,0.0
718797830,-2.5686245,2.598688,0.0017498281,0.0
718801786,-2.5686185,2.5986788,0.0017503216,0.0
718805866,-2.5685723,2.5987034,0.0017571419,0.0
718809822,-2.5685794,2.59863,0.0017486041,0.0
718813864,-2.5686438,2.5986605,0.0017457576,0.0
718817840,-2.5686388,2.5986645,0.0017470516,0.0
718821786,-2.568643,2.5986497,0.0017444544,0.0
718825898,-2.5686517,2.598628,0.0017408065,0.0
718829829,-2.5686862,2.5986042,0.0017350842,0.0
718833846,-2.5686967,2.598582,0.0017322579,0.0
718837822,-2.5686712,2.5985699,0.0017336723,0.0
718841817,-2.5686405,2.5986168,0.0017410335,0.0
718845884,-2.5686042,2.5985906,0.001741963,0.0
718849853,-2.5686126,2.5985808,0.0017395689,0.0
718853845,-2.568607,2.598568,0.0017391881,0.0
718857832,-2.5686302,2.5985281,0.0017325766,0.0
718861814,-2.5686588,2.5985065,0.0017276581,0.0
718865874,-2.568641,2.5984375,0.0017221181,0.0
718869862,-2.5686212,2.598376,0.0017165836,0.0
718873925,-2.5686264,2.5984018,0.0017200012,0.0
718877844,-2.5686355,2.5984232,0.001720342,0.0
718881844,-2.5686069,2.5984817,0.0017296107,0.0
718885872,-2.568616,2.5985544,0.0017370884,0.0
718889823,-2.5686324,2.5985591,0.001735802,0.0
718893869,-2.568614,2.598554,0.0017370826,0.0
718897843,-2.5685582,2.5985665,0.0017432836,0.0
718901841,-2.568543,2.5985434,0.001742135,0.0
718905882,-2.5685546,2.5985632,0.0017435435,0.0
718909847,-2.5685492,2.5985227,0.001739834,0.0
718913881,-2.568531,2.5985093,0.0017397873,0.0
718917841,-2.5685327,2.5985484,0.0017440437,0.0
718921819,-2.5685263,2.5985658,0.0017465531,0.0
718925842,-2.5685058,2.5985541,0.0017469755,0.0
718929829,-2.5684795,2.5985346,0.0017474834,0.0
718933866,-2.5684621,2.5985289,0.0017484773,0.0
718937822,-2.5684571,2.5985007,0.001745403,0.0
718941827,-2.5684426,2.5985358,0.0017512115,0.0
718945841,-2.5684094,2.5986085,0.0017620998,0.0
718949828,-2.5683596,2.5986328,0.0017696177,0.0
718953904,-2.5683413,2.5986876,0.0017770536,0.0
718957873,-2.5683708,2.5987718,0.0017839452,0.0
718961855,-2.5683818,2.598787,0.0017847687,0.0
718965845,-2.568388,2.5988095,0.0017857602,0.0
718969816,-2.568389,2.5988197,0.0017865608,0.0
718973862,-2.5684118,2.5988245,0.0017851349,0.0
718977887,-2.5684342,2.598786,0.0017792234,0.0
718981850,-2.5684776,2.5987682,0.0017726469,0.0
718985859,-2.568502,2.5987277,0.0017662536,0.0
718989817,-2.5685005,2.5987344,0.0017673936,0.0
718994663,-2.5684683,2.5987706,0.0017744624,0.0
718998605,-2.568447,2.5987303,0.0017720684,0.0
719002660,-2.5684729,2.5987582,0.0017728098,0.0
719006613,-2.56846,2.598741,0.0017716056,0.0
719010636,-2.5684986,2.5987256,0.0017669357,0.0
719014781,-2.5685225,2.5987334,0.0017652069,0.0
719018609,-2.5685356,2.5987194,0.0017625041,0.0
719022641,-2.5685894,2.5987117,0.0017566578,0.0
719026619,-2.5686543,2.5986888,0.0017484074,0.0
719030630,-2.568714,2.5986967,0.0017425683,0.0
719034679,-2.5687602,2.5987039,0.0017401451,0.0
719038609,-2.5687578,2.5987403,0.0017438321,0.0
719042652,-2.5687811,2.59877,0.0017442196,0.0
719046611,-2.5688107,2.5988183,0.0017468991,0.0
719050619,-2.568822,2.5988202,0.0017457542,0.0
719054691,-2.5688503,2.598832,0.0017444947,0.0
719058607,-2.5688636,2.5988183,0.0017432923,0.0
719062643,-2.5688736,2.5987887,0.0017383154,0.0
719066619,-2.5689082,2.598782,0.0017340984,0.0
719070609,-2.5689135,2.5988245,0.0017377742,0.0
719074684,-2.5689056,2.5988634,0.0017429553,0.0
719078640,-2.568896,2.5988557,0.0017441069,0.0
719082651,-2.5689013,2.5988262,0.001739775,0.0
719087407,-2.5689552,2.598872,0.0017384352,0.0
719092191,-2.568991,2.5989008,0.0017389895,0.0
719096207,-2.5690303,2.5989103,0.0017358938,0.0
719100183,-2.5690339,2.5989277,0.0017383925,0.0
719104208,-2.5690305,2.5989313,0.0017384319,0.0
719108256,-2.5690477,2.5989141,0.0017344796,0.0
719112233,-2.5690784,2.5989265,0.0017340132,0.0
719116224,-2.5690682,2.5989609,0.0017386215,0.0
719120180,-2.5690677,2.5989811,0.001739919,0.0
719124199,-2.569046,2.5989857,0.0017431295,0.0
719128240,-2.5690048,2.5990343,0.0017526083,0.0
719132236,-2.56895,2.598997,0.0017532827,0.0
719136219,-2.5689185,2.598945,0.0017515023,0.0
719140183,-2.568945,2.59895,0.0017479475,0.0
719144204,-2.5690064,2.598898,0.0017382936,0.0
719148189,-2.5690374,2.5988963,0.0017339323,0.0
