timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
720913436,158.80869,45.75,99432,1.1814166
720924355,158.47047,45.75,99436,1.1814642
720944962,158.38593,45.75,99437,1.181476
720956379,158.55502,45.75,99435,1.1814523
720966575,158.89325,45.75,99431,1.1814047
720988394,158.55502,45.75,99435,1.1814523
720998526,158.80869,45.75,99432,1.1814166
721009436,158.72414,45.75,99432.99,1.1814284
721030864,158.38593,45.75,99437,1.181476
721041181,158.47047,45.75,99436,1.1814642
721052290,158.55502,45.75,99435,1.1814523
721072578,158.9778,45.75,99430,1.1813929
721084327,158.55502,45.75,99435,1.1814523
721094533,158.89325,45.75,99431,1.1814047
721116383,158.13225,45.75,99440,1.1815116
721126837,158.63959,45.75,99434,1.1814404
721137237,158.0477,45.75,99441,1.1815236
721158507,158.13225,45.75,99440,1.1815116
721169439,158.21681,45.75,99438.99,1.1814997
721180442,157.96315,45.75,99442,1.1815355
721204250,158.55502,45.75,99435,1.1814523
721214513,157.96315,45.75,99442,1.1815355
721225440,158.55502,45.75,99435,1.1814523
721246826,158.80869,45.75,99432,1.1814166
721257441,158.47047,45.75,99436,1.1814642
721268405,158.89325,45.75,99431,1.1814047
721289436,158.89325,45.75,99431,1.1814047
721300436,158.80869,45.75,99432,1.1814166
721312710,158.47047,45.75,99436,1.1814642
721334507,158.47047,45.75,99436,1.1814642
721345437,158.55502,45.75,99435,1.1814523
721356387,158.55502,45.75,99435,1.1814523
721377230,158.80869,45.75,99432,1.1814166
721388352,158.13225,45.75,99440,1.1815116
721398516,158.63959,45.75,99434,1.1814404
721420284,158.30136,45.76,99438,1.1814879
721429436,158.63959,45.76,99434,1.1814404
721440943,158.9778,45.76,99430,1.1813929
721461441,158.13225,45.76,99440,1.1815116
721473268,158.38593,45.76,99437,1.181476
721484325,158.89325,45.76,99431,1.1814047
721505444,158.38593,45.76,99437,1.181476
721516441,158.13225,45.76,99440,1.1815116
721526554,158.89325,45.76,99431,1.1814047
721548390,158.72414,45.76,99432.99,1.1814284
721558891,158.55502,45.76,99435,1.1814523
721569324,158.47047,45.76,99436,1.1814642
721590540,158.38593,45.76,99437,1.181476
721600630,158.38593,45.76,99437,1.181476
721612289,158.21681,45.76,99438.99,1.1814997
721633436,158.21681,45.76,99438.99,1.1814997
721644317,157.96315,45.76,99442,1.1815355
721654869,157.87859,45.76,99443,1.1815473
721676333,158.72414,45.75,99432.99,1.1814284
721686569,158.55502,45.75,99435,1.1814523
721696714,158.21681,45.75,99438.99,1.1814997
721718530,158.30136,45.76,99438,1.1814879
721729493,158.0477,45.76,99441,1.1815236
721740440,158.47047,45.76,99436,1.1814642
721761186,158.47047,45.76,99436,1.1814642
721772576,158.55502,45.76,99435,1.1814523
721782520,158.63959,45.76,99434,1.1814404
721804313,158.21681,45.76,99438.99,1.1814997
721813498,158.63959,45.76,99434,1.1814404
721825433,158.63959,45.76,99434,1.1814404
721846843,158.0477,45.76,99441,1.1815236
721858292,158.47047,45.76,99436,1.1814642
721868361,158.63959,45.76,99434,1.1814404
721889464,158.55502,45.76,99435,1.1814523
721900435,158.21681,45.76,99438.99,1.1814997
721912649,158.55502,45.76,99435,1.1814523
721934506,158.38593,45.76,99437,1.181476
721945435,158.30136,45.76,99438,1.1814879
721956378,158.38593,45.76,99437,1.181476
721977231,158.47047,45.76,99436,1.1814642
721988365,158.72414,45.76,99432.99,1.1814284
721998529,158.63959,45.76,99434,1.1814404
722020338,158.89325,45.76,99431,1.1814047
722030564,158.47047,45.76,99436,1.1814642
722041565,158.63959,45.76,99434,1.1814404
722062937,158.30136,45.76,99438,1.1814879
722073493,158.72414,45.76,99432.99,1.1814284
722084373,158.30136,45.76,99438,1.1814879
722104577,157.96315,45.76,99442,1.1815355
722116377,158.55502,45.76,99435,1.1814523
722126536,158.21681,45.76,99438.99,1.1814997
722148458,158.47047,45.76,99436,1.1814642
722158845,158.55502,45.76,99435,1.1814523
722169325,158.55502,45.76,99435,1.1814523
722190539,158.21681,45.76,99438.99,1.1814997
722200754,158.80869,45.76,99432,1.1814166
722212277,158.55502,45.76,99435,1.1814523
722233499,158.47047,45.76,99436,1.1814642
722244414,158.72414,45.76,99432.99,1.1814284
722254863,158.30136,45.76,99438,1.1814879
722276300,158.55502,45.76,99435,1.1814523
722286571,158.63959,45.76,99434,1.1814404
722296550,158.55502,45.76,99435,1.1814523
722318583,158.72414,45.76,99432.99,1.1814284
722329436,158.55502,45.76,99435,1.1814523
722340343,158.55502,45.76,99435,1.1814523
722361184,158.21681,45.77,99438.99,1.1814997
722372547,158.55502,45.77,99435,1.1814523
722382555,158.72414,45.77,99432.99,1.1814284
722404281,158.38593,45.76,99437,1.181476
722414612,158.21681,45.76,99438.99,1.1814997
722425450,158.55502,45.76,99435,1.1814523
722448586,158.55502,45.76,99435,1.1814523
722460341,158.55502,45.76,99435,1.1814523
722470548,158.89325,45.76,99431,1.1814047
722492308,158.89325,45.76,99431,1.1814047
722502544,158.47047,45.76,99436,1.1814642
722512949,158.38593,45.76,99437,1.181476
722534888,157.70949,45.77,99444.99,1.181571
722545259,158.63959,45.77,99434,1.1814404
722556355,158.55502,45.77,99435,1.1814523
722576974,158.38593,45.76,99437,1.181476
722588328,158.55502,45.76,99435,1.1814523
722598549,158.47047,45.76,99436,1.1814642
722620337,158.89325,45.77,99431,1.1814047
722630864,158.72414,45.77,99432.99,1.1814284
722641392,158.80869,45.77,99432,1.1814166
722662580,157.87859,45.76,99443,1.1815473
722672625,158.21681,45.76,99438.99,1.1814997
722684306,158.63959,45.76,99434,1.1814404
722705436,158.38593,45.77,99437,1.181476
722716442,158.72414,45.77,99432.99,1.1814284
722726863,158.72414,45.77,99432.99,1.1814284
722748412,158.13225,45.77,99440,1.1815116
722758563,158.80869,45.77,99432,1.1814166
722768599,158.63959,45.77,99434,1.1814404
722790603,158.9778,45.77,99430,1.1813929
722801070,158.55502,45.77,99435,1.1814523
722812431,158.55502,45.77,99435,1.1814523
722833178,158.89325,45.76,99431,1.1814047
722844308,158.47047,45.76,99436,1.1814642
722854580,158.80869,45.76,99432,1.1814166
722876471,158.55502,45.77,99435,1.1814523
722886519,158.55502,45.77,99435,1.1814523
722897534,158.9778,45.77,99430,1.1813929
722921107,158.47047,45.77,99436,1.1814642
722932381,158.89325,45.77,99431,1.1814047
722942846,157.87859,45.77,99443,1.1815473
722964370,158.47047,45.77,99436,1.1814642
722974506,158.63959,45.77,99434,1.1814404
722985440,158.63959,45.77,99434,1.1814404
723006513,158.89325,45.77,99431,1.1814047
723017448,158.30136,45.77,99438,1.1814879
723028474,158.47047,45.77,99436,1.1814642
723049176,158.63959,45.77,99434,1.1814404
723060347,158.47047,45.77,99436,1.1814642
723070518,158.63959,45.77,99434,1.1814404
723092288,158.30136,45.77,99438,1.1814879
723102530,158.80869,45.77,99432,1.1814166
723112546,158.63959,45.77,99434,1.1814404
723134624,158.63959,45.77,99434,1.1814404
723145173,158.80869,45.77,99432,1.1814166
723154943,158.30136,45.77,99438,1.1814879
723174656,158.89325,45.77,99431,1.1814047
723184703,158.55502,45.77,99435,1.1814523
723196448,158.72414,45.77,99432.99,1.1814284
723217488,158.63959,45.77,99434,1.1814404
723228493,158.72414,45.77,99432.99,1.1814284
723238580,158.30136,45.77,99438,1.1814879
723260377,158.30136,45.77,99438,1.1814879
723270842,158.80869,45.77,99432,1.1814166
723281021,159.06235,45.77,99429,1.181381
723302533,158.21681,45.77,99438.99,1.1814997
723312980,158.55502,45.77,99435,1.1814523
723324337,158.0477,45.77,99441,1.1815236
723345436,158.13225,45.78,99440,1.1815116
723356394,158.89325,45.78,99431,1.1814047
723366842,158.72414,45.78,99432.99,1.1814284
723388480,158.0477,45.77,99441,1.1815236
723398531,159.06235,45.77,99429,1.181381
723409443,158.80869,45.77,99432,1.1814166
723432642,158.47047,45.78,99436,1.1814642
723444354,158.47047,45.78,99436,1.1814642
723453462,158.9778,45.78,99430,1.1813929
723476417,159.14691,45.77,99428,1.1813691
723489073,158.30136,45.77,99438,1.1814879
723500350,158.63959,45.77,99434,1.1814404
723521049,158.13225,45.77,99440,1.1815116
723532387,158.80869,45.77,99432,1.1814166
723542543,158.30136,45.77,99438,1.1814879
723564328,158.63959,45.77,99434,1.1814404
723574534,158.38593,45.77,99437,1.181476
723584959,158.47047,45.77,99436,1.1814642
723606852,158.47047,45.77,99436,1.1814642
723617186,158.72414,45.77,99432.99,1.1814284
723628336,159.14691,45.77,99428,1.1813691
723649436,158.72414,45.77,99432.99,1.1814284
723660435,159.06235,45.77,99429,1.181381
723670531,158.63959,45.77,99434,1.1814404
723692438,158.55502,45.77,99435,1.1814523
723702858,158.72414,45.77,99432.99,1.1814284
723713199,158.30136,45.77,99438,1.1814879
723734555,158.47047,45.78,99436,1.1814642
723744962,158.72414,45.78,99432.99,1.1814284
723756303,158.0477,45.78,99441,1.1815236
723777436,158.47047,45.78,99436,1.1814642
723788384,158.55502,45.78,99435,1.1814523
723798886,158.80869,45.78,99432,1.1814166
