timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
788178581,1541038652199910,298044259,1065396523,256706,230044,0.162,0.13711551,0.578,0.938,0.63,0.94,104,10,1.1980001,-0.29900002,-1.1600001,-0.42700002,4.4630537,0,4,1,18
788369940,1541038652399910,298044254,1065396499,256781,230120,0.156,0.13914776,0.578,0.93900007,0.63,0.94,104,10,1.199,-0.254,-1.172,-0.34800002,4.480831,0,4,1,18
788574633,1541038652599910,298044250,1065396476,256836,230174,0.16700001,0.18171792,0.578,0.93900007,0.63,0.94,104,10,1.0910001,-0.22800002,-1.067,-0.44400004,4.488699,0,4,1,18
788778660,1541038652799910,298044246,1065396455,256893,230231,0.156,0.20510758,0.578,0.938,0.63,0.94,104,10,0.89800006,-0.15200001,-0.88500005,-0.30800003,4.512524,0,4,1,18
788980503,1541038652999911,298044244,1065396438,256978,230317,0.17,0.21076001,0.578,0.938,0.63,0.94,104,10,0.771,-0.081,-0.76600003,-0.441,4.558554,0,4,1,18
789204476,1541038653199910,298044243,1065396426,257029,230367,0.17400001,0.46096864,0.578,0.938,0.63,0.94,104,9,0.45100003,0.004,-0.45100003,-0.27800003,4.586623,0,4,1,18
789385142,1541038653399910,298044244,1065396416,257124,230463,0.18100001,0.3709807,0.578,0.938,0.63,0.94,104,9,0.47700003,0.18100001,-0.441,-0.40500003,4.8994665,0,4,1,18
789570575,1541038653599910,298044248,1065396408,257180,230519,0.177,0.35089144,0.578,0.93700004,0.63,0.94,104,9,0.467,0.25800002,-0.39000002,-0.41700003,5.1093073,0,4,1,18
789769979,1541038653799910,298044254,1065396400,257220,230559,0.162,0.2616997,0.578,0.93600005,0.63,0.94,104,9,0.587,0.43500003,-0.39400002,-0.307,5.390846,0,4,1,18
789983501,1541038653999911,298044261,1065396392,257285,230624,0.17300001,0.31259334,0.578,0.93600005,0.63,0.94,104,9,0.50200003,0.384,-0.323,-0.349,5.4702435,0,4,1,18
790172489,1541038654199910,298044271,1065396385,257359,230698,0.16800001,0.19152248,0.578,0.93500006,0.63,0.94,104,10,0.75600004,0.67800003,-0.333,-0.363,5.7293153,0,4,1,18
790372757,1541038654399909,298044281,1065396378,257440,230779,0.17,0.22936139,0.577,0.93500006,0.63,0.94,104,10,0.63900006,0.56,-0.30800003,-0.36900002,5.750528,0,4,1,18
790572522,1541038654599909,298044292,1065396371,257526,230865,0.178,0.21080889,0.577,0.934,0.63,0.94,104,10,0.694,0.623,-0.30600002,-0.41300002,5.7917876,0,4,1,18
790776479,1541038654799909,298044303,1065396365,257576,230914,0.178,0.23267332,0.577,0.934,0.63,0.94,104,10,0.62100005,0.572,-0.24100001,-0.303,5.833555,0,4,1,18
790975521,1541038654999910,298044312,1065396360,257634,230972,0.16900001,0.2687882,0.577,0.934,0.63,0.94,104,10,0.537,0.483,-0.23300001,-0.289,5.83346,0,4,1,18
791164518,1541038655199909,298044319,1065396355,257750,231088,0.19000001,0.3475982,0.578,0.934,0.63,0.94,104,11,0.43400002,0.37600002,-0.21800001,-0.507,5.8053117,0,4,1,18
791372477,1541038655399909,298044326,1065396352,257823,231162,0.19800001,0.59188247,0.578,0.934,0.63,0.94,104,11,0.26700002,0.256,-0.074,-0.418,5.8561893,0,4,1,18
791572478,1541038655599909,298044329,1065396351,257894,231233,0.21900001,0.59189993,0.57900006,0.934,0.63,0.94,104,11,0.12200001,0.112,-0.048,-0.356,5.8561893,0,4,1,18
791775484,1541038655799909,298044330,1065396350,257944,231282,0.24000001,0.59191597,0.57900006,0.934,0.63,0.94,104,11,0.033,-0.016,-0.029000001,-0.34500003,5.8561893,0,4,1,18
791996478,1541038655999910,298044330,1065396350,258011,231350,0.23,0.5919343,0.57900006,0.934,0.63,0.94,104,11,0.063,0.032,0.054,-0.39000002,5.8561893,0,4,1,18
792176517,1541038656199909,298044330,1065396352,258102,231441,0.24400002,0.5919526,0.57900006,0.934,0.63,0.94,104,10,0.13100001,-0.076000005,0.10700001,-0.37,5.8561893,0,4,1,18
792372481,1541038656399909,298044328,1065396354,258173,231512,0.24000001,0.59196955,0.57900006,0.933,0.63,0.94,104,10,0.186,-0.147,0.11400001,-0.31800002,5.8561893,0,4,1,18
792572477,1541038656599909,298044325,1065396356,258240,231579,0.24400002,0.7343146,0.578,0.933,0.63,0.94,104,10,0.20300001,-0.171,0.11000001,-0.34500003,0.7537185,0,4,1,18
792783482,1541038656799909,298044324,1065396359,258287,231626,0.23600002,0.6947213,0.578,0.933,0.63,0.94,104,10,0.22900002,-0.15,0.17300001,-0.37600002,1.5608486,0,4,1,18
792987605,1541038656999910,298044321,1065396362,258327,231666,0.20500001,0.65279955,0.578,0.933,0.63,0.94,104,10,0.22100002,-0.20600002,0.081,-0.074,2.2020004,0,4,1,18
793179487,1541038657199909,298044318,1065396364,258331,231670,0.209,0.65280896,0.57900006,0.933,0.63,0.94,104,11,0.209,-0.16000001,0.134,-0.076000005,2.2020004,0,4,1,18
793372487,1541038657399909,298044315,1065396366,258333,231672,0.17500001,0.6528163,0.57900006,0.933,0.63,0.94,104,11,0.16900001,-0.11100001,0.128,0.004,2.2020004,0,4,1,18
793575510,1541038657599909,298044313,1065396369,258330,231668,0.186,0.67617315,0.58000004,0.933,0.63,0.94,104,11,0.23600002,-0.18200001,0.15100001,-0.006,2.3215303,0,4,1,18
793771544,1541038657799909,298044310,1065396372,258339,231678,0.17300001,0.67618066,0.58000004,0.933,0.63,0.94,104,11,0.16000001,-0.11100001,0.115,0.097,2.3215303,0,4,1,18
793973481,1541038657999910,298044308,1065396375,258346,231685,0.16900001,0.67618746,0.58000004,0.933,0.63,0.94,104,11,0.12900001,-0.08800001,0.095000006,0.025,2.3215303,0,4,1,18
794173486,1541038658199908,298044306,1065396377,258348,231687,0.177,0.6761948,0.58100003,0.933,0.63,0.94,104,10,0.106000006,-0.082,0.067,0.0050000004,2.3215303,0,4,1,18
794373475,1541038658399908,298044305,1065396378,258353,231692,0.162,0.6762012,0.58100003,0.934,0.59999996,0.89,104,10,0.069000006,-0.048,0.05,0.016,2.3215303,0,4,1,19
794569482,1541038658599908,298044304,1065396380,258361,231700,0.208,0.6762096,0.58100003,0.934,0.59999996,0.89,104,10,0.102000006,-0.097,0.032,-0.031000001,2.3215303,0,4,1,19
794776497,1541038658799908,298044302,1065396381,258380,231719,0.185,0.67621714,0.58100003,0.934,0.59999996,0.89,104,10,0.056,-0.032,0.046000004,-0.032,2.3215303,0,4,1,19
794976480,1541038658999909,298044301,1065396382,258394,231733,0.148,0.6762232,0.58100003,0.934,0.59999996,0.89,104,10,0.038000003,-0.035,-0.015000001,0.011000001,2.3215303,0,4,1,19
795181492,1541038659199908,298044300,1065396382,258418,231757,0.23300001,0.67623264,0.58000004,0.934,0.59999996,0.89,104,11,0.069000006,-0.065000005,-0.026,-0.104,2.3215303,0,4,1,19
795377810,1541038659399908,298044299,1065396383,258445,231783,0.223,0.67624176,0.58000004,0.934,0.59999996,0.89,104,11,0.053000003,-0.051000003,0.015000001,-0.056,2.3215303,0,4,1,19
795581478,1541038659599908,298044299,1065396384,258463,231802,0.22100002,0.67625064,0.57900006,0.93500006,0.59999996,0.89,104,11,0.031000001,-0.013,-0.028,0.101,2.3215303,0,4,1,19
795780138,1541038659799908,298044299,1065396384,258448,231787,0.18400002,0.67625815,0.57900006,0.93500006,0.59999996,0.89,104,11,0.071,-0.061000004,-0.036000002,0.087000005,2.3215303,0,4,1,19
795989477,1541038659999909,298044299,1065396384,258432,231770,0.192,0.67626584,0.578,0.93500006,0.59999996,0.89,104,11,0.106000006,-0.106000006,0.003,-0.039,2.3215303,0,4,1,19
796180491,1541038660199908,298044298,1065396385,258452,231791,0.192,0.6762737,0.578,0.93500006,0.59999996,0.89,104,10,0.082,-0.033,-0.075,-0.059000004,2.3215303,0,4,1,19
796381475,1541038660399908,298044299,1065396385,258471,231809,0.20600002,0.67628205,0.578,0.93500006,0.59999996,0.89,104,10,0.023000002,0.001,-0.023000002,0.031000001,2.3215303,0,4,1,19
796576477,1541038660599908,298044300,1065396385,258470,231809,0.158,0.67628837,0.577,0.93600005,0.59999996,0.89,104,10,0.089,0.016,-0.08800001,0.031000001,2.3215303,0,4,1,19
796776180,1541038660799908,298044302,1065396384,258469,231808,0.14400001,0.67629427,0.577,0.93600005,0.59999996,0.89,104,10,0.1,0.023000002,-0.097,0.012,2.3215303,0,4,1,19
796976566,1541038660999909,298044302,1065396383,258476,231814,0.186,0.6763018,0.577,0.93600005,0.59999996,0.89,104,10,0.09900001,-0.054,-0.083000004,0.12100001,2.3215303,0,4,1,19
797181487,1541038661199908,298044302,1065396383,258458,231796,0.178,0.6763091,0.577,0.93600005,0.59999996,0.89,104,10,0.062000003,0.011000001,-0.061000004,0.042000003,2.3215303,0,4,1,19
797380478,1541038661399908,298044303,1065396382,258457,231796,0.143,0.6763149,0.577,0.93600005,0.59999996,0.89,104,10,0.060000002,-0.036000002,-0.049000002,0.010000001,2.3215303,0,4,1,19
797579697,1541038661599908,298044304,1065396383,258459,231798,0.17,0.6763217,0.577,0.93600005,0.59999996,0.89,104,10,0.053000003,-0.013,-0.052,0.040000003,2.3215303,0,4,1,19
797777527,1541038661799908,298044304,1065396383,258461,231799,0.171,0.67632866,0.57600003,0.93600005,0.59999996,0.89,104,10,0.067,-0.030000001,-0.060000002,0.058000002,2.3215303,0,4,1,19
798000479,1541038661999908,298044305,1065396383,258454,231792,0.19700001,0.6763365,0.57600003,0.93600005,0.59999996,0.89,104,10,0.045,-0.013,-0.043,0.065000005,2.3215303,0,4,1,19
798181796,1541038662199907,298044306,1065396384,258430,231768,0.21900001,0.6763454,0.57500005,0.93600005,0.59999996,0.89,104,10,0.032,0.019000001,-0.026,0.043,2.3215303,0,4,1,19
798387519,1541038662399907,298044307,1065396383,258396,231734,0.23400001,0.676355,0.57600003,0.93600005,0.59999996,0.89,104,10,0.034,0.018000001,-0.029000001,0.23200001,2.3215303,0,4,1,19
798578531,1541038662599907,298044307,1065396383,258343,231682,0.223,0.6763639,0.57600003,0.93600005,0.59999996,0.89,104,10,0.061000004,-0.012,-0.060000002,0.17400001,2.3215303,0,4,1,19
798777251,1541038662799907,298044307,1065396382,258303,231641,0.22200002,0.6763749,0.57600003,0.93600005,0.59999996,0.89,104,10,0.094000004,-0.001,-0.094000004,0.25500003,2.3215303,0,4,1,19
798979495,1541038662999908,298044308,1065396381,258240,231578,0.223,0.6763864,0.57600003,0.93700004,0.59999996,0.89,104,10,0.062000003,-0.049000002,-0.038000003,0.27800003,2.3215303,0,4,1,19
799178565,1541038663199907,298044308,1065396381,258185,231524,0.23600002,0.676396,0.577,0.93700004,0.59999996,0.89,104,11,0.045,0.028,-0.036000002,0.165,2.3215303,0,4,1,19
799378605,1541038663399907,298044309,1065396381,258136,231474,0.216,0.6764056,0.57600003,0.93600005,0.59999996,0.89,104,11,0.05,-0.048,-0.011000001,0.23200001,2.3215303,0,4,1,19
799571647,1541038663599907,298044308,1065396381,258089,231428,0.23200001,0.6764163,0.57600003,0.93600005,0.59999996,0.89,104,11,0.024,0.010000001,0.021000002,0.261,2.3215303,0,4,1,19
799775482,1541038663799907,298044308,1065396381,258058,231397,0.224,0.67642677,0.57600003,0.93600005,0.59999996,0.89,104,11,0.026,-0.010000001,-0.024,0.25500003,2.3215303,0,4,1,19
799991483,1541038663999908,298044308,1065396381,258007,231346,0.22600001,0.67643636,0.57600003,0.93600005,0.59999996,0.89,104,11,0.044000003,-0.0050000004,-0.043,0.23300001,2.3215303,0,4,1,19
800178725,1541038664199907,298044308,1065396380,257962,231301,0.216,0.6764456,0.57600003,0.93500006,0.59999996,0.89,104,11,0.078,-0.001,-0.078,0.215,2.3215303,0,4,1,19
800375489,1541038664399907,298044308,1065396379,257906,231244,0.21200001,0.6764573,0.57600003,0.93600005,0.59999996,0.89,104,11,0.09900001,-0.089,-0.045,0.27100003,2.3215303,0,4,1,19
800578594,1541038664599907,298044307,1065396379,257865,231204,0.223,0.6764693,0.57600003,0.93500006,0.59999996,0.89,104,11,0.057000004,0.023000002,-0.052,0.289,2.3215303,0,4,1,19
800775525,1541038664799907,298044307,1065396379,257819,231157,0.22000001,0.676478,0.57600003,0.93500006,0.59999996,0.89,104,11,0.062000003,-0.048,0.039,0.20500001,2.3215303,0,4,1,19
800978644,1541038664999908,298044306,1065396380,257792,231130,0.20600002,0.67648643,0.577,0.93500006,0.59999996,0.89,104,11,0.05,-0.049000002,-0.009000001,0.15400001,2.3215303,0,4,1,19
801179660,1541038665199907,298044305,1065396379,257752,231091,0.22800002,0.67649657,0.577,0.93600005,0.59999996,0.89,104,10,0.044000003,-0.031000001,-0.031000001,0.246,2.3215303,0,4,1,19
801375697,1541038665399907,298044304,1065396379,257703,231042,0.22500001,0.6765084,0.57600003,0.93600005,0.59999996,0.89,104,10,0.031000001,-0.029000001,-0.012,0.291,2.3215303,0,4,1,19
801575509,1541038665599907,298044303,1065396379,257647,230986,0.23,0.67652446,0.57600003,0.93600005,0.59999996,0.89,104,10,0.045,-0.039,-0.021000002,0.39400002,2.3215303,0,4,1,19
801775479,1541038665799907,298044303,1065396380,257580,230918,0.23600002,0.67653704,0.577,0.93600005,0.59999996,0.89,104,10,0.043,0.017,0.040000003,0.30400002,2.3215303,0,4,1,19
801986626,1541038665999907,298044302,1065396381,257517,230855,0.231,0.6765528,0.577,0.93600005,0.59999996,0.89,104,10,0.018000001,-0.018000001,0.002,0.38700002,2.3215303,0,4,1,19
802167489,1541038666199906,298044301,1065396380,257478,230816,0.22200002,0.6765658,0.577,0.93700004,0.59999996,0.89,104,10,0.080000006,-0.036000002,-0.071,0.31300002,2.3215303,0,4,1,19
802372481,1541038666399906,298044300,1065396380,257382,230721,0.22500001,0.6765854,0.577,0.93700004,0.59999996,0.89,104,10,0.08400001,-0.074,0.041,0.47700003,2.3215303,0,4,1,19
802577477,1541038666599906,298044299,1065396381,257360,230698,0.24000001,0.67659533,0.577,0.93700004,0.59999996,0.89,104,10,0.07,0.058000002,0.040000003,0.23500001,2.3215303,0,4,1,19
802777524,1541038666799906,298044299,1065396380,257297,230636,0.238,0.676607,0.577,0.93700004,0.59999996,0.89,104,10,0.053000003,0.0050000004,-0.053000003,0.28100002,2.3215303,0,4,1,19
802967482,1541038666999907,298044299,1065396379,257214,230553,0.23700002,0.6766311,0.577,0.938,0.63,0.94,104,10,0.041,-0.034,-0.024,0.59300005,2.3215303,0,4,1,18
803178968,1541038667199906,298044298,1065396378,257170,230509,0.238,0.67664075,0.578,0.938,0.63,0.94,104,9,0.12900001,0.12200001,-0.041,0.171,2.3215303,0,4,1,18
803364513,1541038667399906,298044300,1065396377,257142,230480,0.23900001,0.6766517,0.577,0.93700004,0.63,0.94,104,9,0.149,0.149,-0.017,0.22700001,2.3215303,0,4,1,18
803561480,1541038667599906,298044301,1065396376,257047,230385,0.23600002,0.6766718,0.577,0.938,0.63,0.94,104,9,0.041,-0.018000001,-0.036000002,0.49400002,2.3215303,0,4,1,18
803768547,1541038667799906,298044301,1065396375,256986,230325,0.254,0.67668647,0.577,0.938,0.63,0.94,104,9,0.126,0.12100001,-0.033,0.33600003,2.3215303,0,4,1,18
803989485,1541038667999907,298044303,1065396375,256938,230277,0.252,0.67669743,0.578,0.938,0.63,0.94,104,9,0.157,0.155,0.025,0.22200002,2.3215303,0,4,1,18
804167708,1541038668199906,298044305,1065396375,256869,230208,0.238,0.67671174,0.578,0.938,0.63,0.94,104,10,0.026,-0.004,-0.025,0.35500002,2.3215303,0,4,1,18
804367482,1541038668399906,298044306,1065396374,256774,230112,0.25,0.6767346,0.578,0.93900007,0.63,0.94,104,10,0.17,0.155,-0.07,0.536,2.3215303,0,4,1,18
804569482,1541038668599906,298044307,1065396372,256712,230051,0.24300002,0.6767482,0.578,0.93900007,0.63,0.94,104,10,0.093,0.07300001,-0.057000004,0.32500002,2.3215303,0,4,1,18
804769527,1541038668799906,298044309,1065396373,256608,229947,0.23700002,0.67676413,0.578,0.93900007,0.63,0.94,104,10,0.112,0.038000003,0.106000006,0.37500003,2.3215303,0,4,1,18
804961476,1541038668999907,298044309,1065396374,256578,229917,0.24800001,0.67677736,0.578,0.93900007,0.63,0.94,104,10,0.126,0.124000005,0.023000002,0.30200002,2.3215303,0,4,1,18
805169490,1541038669199906,298044313,1065396373,256467,229806,0.24700001,0.6125744,0.578,0.93900007,0.63,0.94,104,11,0.25800002,0.209,-0.15100001,0.43600002,0.7018496,0,4,1,18
805369548,1541038669399906,298044321,1065396370,256346,229684,0.21900001,0.25643283,0.578,0.938,0.63,0.94,104,11,0.54800004,0.531,-0.135,0.45100003,6.1761427,0,4,1,18
805570791,1541038669599906,298044334,1065396367,256249,229588,0.20300001,0.14675216,0.577,0.93700004,0.63,0.94,104,11,0.947,0.938,-0.135,0.40300003,6.148885,0,4,1,18
805769481,1541038669799905,298044354,1065396363,256190,229529,0.186,0.10979761,0.577,0.93500006,0.63,0.94,104,11,1.314,1.286,-0.27,0.328,6.10231,0,4,1,18
805973558,1541038669999906,298044379,1065396358,256082,229420,0.18800001,0.09017156,0.57600003,0.934,0.63,0.94,104,11,1.521,1.511,-0.16800001,0.58900005,6.144365,0,4,1,18
806168492,1541038670199905,298044408,1065396352,255920,229259,0.20600002,0.07767587,0.57500005,0.93200004,0.63,0.94,104,11,1.7820001,1.7500001,-0.333,0.795,6.1159616,0,4,1,18
806367703,1541038670399905,298044440,1065396345,255821,229160,0.18900001,0.073428616,0.57500005,0.93200004,0.63,0.94,104,11,1.9010001,1.8730001,-0.326,0.44000003,6.11321,0,4,1,18
806574594,1541038670599905,298044476,1065396337,255755,229094,0.20300001,0.06326225,0.57500005,0.93100005,0.63,0.94,104,11,2.204,2.1660001,-0.407,0.296,6.103973,0,4,1,18
806770606,1541038670799905,298044516,1065396329,255680,229019,0.209,0.059461795,0.57500005,0.93000007,0.63,0.94,104,11,2.342,2.318,-0.33600003,0.5,6.123023,0,4,1,18
806974687,1541038670999906,298044559,1065396321,255529,228867,0.201,0.0565169,0.57500005,0.929,0.63,0.94,104,11,2.469,2.4380002,-0.39000002,0.59900004,6.1238327,0,4,1,18
807173494,1541038671199905,298044604,1065396313,255409,228748,0.194,0.054117594,0.57500005,0.929,0.63,0.94,104,11,2.5740001,2.542,-0.40800002,0.52900004,6.123849,0,4,1,18
807370554,1541038671399905,298044651,1065396304,255288,228627,0.20700002,0.0529196,0.57500005,0.92800003,0.63,0.94,104,11,2.65,2.6200001,-0.404,0.605,6.1272235,0,4,1,18
807569689,1541038671599905,298044697,1065396295,255207,228546,0.194,0.051892824,0.57500005,0.92800003,0.63,0.94,104,11,2.66,2.627,-0.418,0.41400003,6.1263504,0,4,1,18
807758667,1541038671799905,298044746,1065396286,255080,228418,0.20400001,0.050379448,0.574,0.92800003,0.63,0.94,104,11,2.7540002,2.7280002,-0.38000003,0.476,6.136058,0,4,1,18
807980678,1541038671999906,298044794,1065396276,254981,228319,0.193,0.04994207,0.574,0.92800003,0.63,0.94,104,11,2.7810001,2.7280002,-0.536,0.46500003,6.111745,0,4,1,18
808170604,1541038672199905,298044843,1065396266,254880,228219,0.201,0.049370475,0.574,0.92700005,0.63,0.94,104,11,2.8040001,2.7830002,-0.34300002,0.565,6.137141,0,4,1,18
808370554,1541038672399905,298044892,1065396257,254793,228132,0.194,0.050977748,0.574,0.92700005,0.63,0.94,104,11,2.719,2.6790001,-0.46400002,0.393,6.1243844,0,4,1,18
808566582,1541038672599905,298044941,1065396249,254702,228041,0.19600001,0.048345268,0.574,0.92700005,0.63,0.94,104,11,2.858,2.8370001,-0.35000002,0.48900002,6.1439867,0,4,1,18
808770578,1541038672799905,298044991,1065396240,254596,227934,0.20600002,0.05013458,0.574,0.92700005,0.63,0.94,104,11,2.7670002,2.7370002,-0.41000003,0.563,6.139173,0,4,1,18
808977536,1541038672999906,298045038,1065396231,254493,227831,0.17300001,0.051713057,0.574,0.92700005,0.63,0.94,104,11,2.6750002,2.637,-0.44900003,0.448,6.126794,0,4,1,18
809174646,1541038673199905,298045088,1065396222,254396,227734,0.2,0.04752793,0.574,0.92600006,0.63,0.94,104,10,2.9120002,2.8860002,-0.388,0.47400004,6.139427,0,4,1,18
809377479,1541038673399905,298045139,1065396213,254277,227615,0.20300001,0.049074817,0.574,0.92700005,0.63,0.94,104,10,2.8400002,2.802,-0.46400002,0.56700003,6.129251,0,4,1,18
809570550,1541038673599904,298045188,1065396204,254159,227498,0.216,0.050865874,0.574,0.92700005,0.63,0.94,104,10,2.742,2.7140002,-0.39200002,0.509,6.134435,0,4,1,18
809773551,1541038673799904,298045234,1065396197,254027,227365,0.20400001,0.05600098,0.574,0.92700005,0.63,0.94,104,10,2.4390001,2.423,-0.286,0.652,6.148957,0,4,1,18
809996651,1541038673999905,298045276,1065396190,253919,227257,0.18200001,0.059373304,0.574,0.92700005,0.63,0.94,104,10,2.309,2.285,-0.328,0.36200002,6.144896,0,4,1,18
810166658,1541038674199904,298045307,1065396186,253829,227167,0.19900002,0.102919094,0.574,0.92600006,0.63,0.94,104,12,1.2930001,1.291,-0.060000002,0.41500002,6.168131,0,4,1,18
810366704,1541038674399904,298045331,1065396184,253732,227070,0.18400002,0.09528834,0.574,0.9250001,0.63,0.94,104,12,1.414,1.4070001,-0.13700001,0.47200003,6.1779766,0,4,1,18
810567508,1541038674599904,298045349,1065396182,253682,227020,0.192,0.17929173,0.573,0.9250001,0.63,0.94,104,12,0.78400004,0.78300005,0.030000001,0.43400002,6.209719,0,4,1,18
810771813,1541038674799904,298045362,1065396182,253603,226941,0.17600001,0.20257233,0.572,0.92300004,0.63,0.94,104,12,0.70500004,0.703,-0.053000003,0.337,6.209211,0,4,1,18
810971670,1541038674999905,298045373,1065396184,253507,226845,0.208,0.21647736,0.572,0.92100006,0.63,0.94,104,12,0.605,0.56700003,0.21200001,0.517,0.1276251,0,4,1,18
811176487,1541038675199904,298045382,1065396188,253434,226773,0.193,0.26130527,0.57100004,0.92100006,0.63,0.94,104,11,0.56,0.51100004,0.231,0.32700002,0.24846785,0,4,1,18
811372124,1541038675399904,298045387,1065396193,253382,226720,0.192,0.35002592,0.57000005,0.919,0.63,0.94,104,11,0.397,0.23500001,0.32000002,0.33200002,0.49456763,0,4,1,18
811570683,1541038675599904,298045388,1065396198,253333,226671,0.2,0.6463083,0.57000005,0.91800004,0.63,0.94,104,11,0.23900001,0.002,0.23900001,0.344,0.73714465,0,4,1,18
811776517,1541038675799904,298045387,1065396205,253279,226617,0.177,0.40438405,0.569,0.91700006,0.63,0.94,104,11,0.39100003,0.010000001,0.39100003,0.305,1.31817,0,4,1,18
811980520,1541038675999905,298045384,1065396211,253239,226577,0.17300001,0.45880637,0.568,0.91600007,0.63,0.94,104,11,0.335,-0.266,0.20300001,0.27600002,1.8306034,0,4,1,18
812170662,1541038676199904,298045378,1065396214,253202,226540,0.147,0.5378874,0.568,0.915,0.63,0.94,104,11,0.30600002,-0.289,0.102000006,0.201,2.2402973,0,4,1,18
812370874,1541038676399904,298045371,1065396214,253148,226487,0.18100001,0.4417669,0.568,0.915,0.63,0.94,104,11,0.35300002,-0.351,-0.042000003,0.282,2.8502288,0,4,1,18
812572397,1541038676599904,298045365,1065396214,253121,226459,0.15400001,0.5821699,0.56700003,0.91300005,0.63,0.94,104,11,0.257,-0.23700002,0.09900001,0.171,2.811819,0,4,1,18
812770550,1541038676799904,298045359,1065396213,253115,226453,0.179,0.6535025,0.56700003,0.91200006,0.63,0.94,104,11,0.25800002,-0.19900002,-0.165,0.252,3.263884,0,4,1,18
812980428,1541038676999905,298045355,1065396211,253006,226344,0.223,0.6535263,0.56600004,0.9110001,0.63,0.94,104,11,0.12200001,-0.105000004,-0.061000004,0.55,3.263884,0,4,1,18
813162597,1541038677199904,298045353,1065396208,252946,226284,0.208,0.65354216,0.56600004,0.90900004,0.63,0.94,104,10,0.18,-0.042000003,-0.17500001,0.33400002,3.263884,0,4,1,18
813367483,1541038677399903,298045354,1065396206,252892,226231,0.23700002,0.6535561,0.56600004,0.90900004,0.63,0.94,104,10,0.13900001,0.13700001,-0.022000002,0.30100003,3.263884,0,4,1,18
813576623,1541038677599903,298045354,1065396204,252809,226147,0.215,0.65357393,0.565,0.90900004,0.63,0.94,104,10,0.18800001,-0.030000001,-0.185,0.38000003,3.263884,0,4,1,18
813772259,1541038677799903,298045356,1065396203,252747,226085,0.22200002,0.59664166,0.56600004,0.90900004,0.63,0.94,104,10,0.25300002,0.22900002,0.10700001,0.21900001,1.7231127,0,4,1,18
813978712,1541038677999904,298045358,1065396205,252706,226044,0.21800001,0.5966516,0.56600004,0.90900004,0.63,0.94,104,10,0.126,0.117000006,-0.046000004,0.16900001,1.7231127,0,4,1,18
814179945,1541038678199903,298045362,1065396205,252624,225962,0.23,0.65401655,0.56600004,0.90800005,0.63,0.94,104,10,0.223,0.21700001,0.051000003,0.29000002,1.0451474,0,4,1,18
814376482,1541038678399903,298045365,1065396205,252559,225897,0.22000001,0.6540258,0.56600004,0.90800005,0.63,0.94,104,10,0.116000004,0.116000004,-0.008,0.135,1.0451474,0,4,1,18
814574649,1541038678599903,298045368,1065396206,252494,225832,0.20700002,0.46180344,0.565,0.906,0.63,0.94,104,10,0.282,0.27800003,0.049000002,0.261,0.4648616,0,4,1,18
814779749,1541038678799903,298045371,1065396207,252450,225789,0.22500001,0.46181864,0.565,0.906,0.63,0.94,104,10,0.14400001,0.143,0.015000001,0.21300001,0.4648616,0,4,1,18
814975929,1541038678999904,298045374,1065396207,252384,225723,0.23300001,0.7226982,0.564,0.906,0.63,0.94,104,10,0.194,0.194,-0.017,0.33800003,0.3045334,0,4,1,18
815171787,1541038679199903,298045375,1065396206,252345,225684,0.22500001,0.72270674,0.564,0.90500003,0.63,0.94,104,10,0.047000002,0.032,-0.035,0.216,0.3045334,0,4,1,18
815379861,1541038679399903,298045376,1065396206,252253,225591,0.23200001,0.7227209,0.564,0.90500003,0.63,0.94,104,10,0.017,0.017,-0.002,0.374,0.3045334,0,4,1,18
815576405,1541038679599903,298045372,1065396204,252223,225561,0.157,0.45199835,0.563,0.90400004,0.63,0.94,104,10,0.28800002,-0.26000002,-0.123,0.22900002,4.4270725,0,4,1,18
815773477,1541038679799903,298045368,1065396203,252149,225488,0.192,0.7436657,0.56200004,0.90400004,0.63,0.94,104,10,0.178,-0.178,0.0050000004,0.37300003,4.0729113,0,4,1,18
815985480,1541038679999904,298045361,1065396200,252063,225401,0.163,0.24407747,0.56200004,0.90300006,0.63,0.94,104,10,0.52000004,-0.48400003,-0.19100001,0.48600003,3.5722783,0,4,1,18
816171906,1541038680199903,298045352,1065396197,251984,225323,0.148,0.24351285,0.56100005,0.90300006,0.63,0.94,104,10,0.518,-0.503,-0.124000005,0.32000002,3.477192,0,4,1,18
816372116,1541038680399903,298045342,1065396194,251930,225269,0.13900001,0.2408528,0.56100005,0.90200007,0.63,0.94,104,10,0.531,-0.508,-0.15400001,0.246,3.4564736,0,4,1,18
816578111,1541038680599903,298045329,1065396192,251868,225207,0.148,0.16698122,0.56,0.90200007,0.63,0.94,104,10,0.78200006,-0.77500004,-0.11100001,0.395,3.3396084,0,4,1,18
816771682,1541038680799903,298045315,1065396188,251773,225111,0.15400001,0.165752,0.56,0.901,0.63,0.94,104,10,0.76400006,-0.72300005,-0.246,0.44700003,3.4049706,0,4,1,18
