timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
720091131,720091131,18,255,0,0,0,1512,1513,1094,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720115436,720115436,18,255,0,0,0,1512,1513,1094,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720135138,720135138,18,255,0,0,0,1512,1513,1094,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720159112,720159112,18,255,0,0,0,1512,1513,1094,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720179173,720179173,18,255,0,0,0,1509,1513,1094,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720203098,720203098,18,255,0,0,0,1500,1513,1094,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720227165,720227165,18,255,0,0,0,1497,1513,1094,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720247131,720247131,18,255,0,0,0,1493,1513,1094,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720271112,720271112,18,255,0,0,0,1491,1513,1097,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720291107,720291107,18,255,0,0,0,1487,1513,1104,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720315160,720315160,18,255,0,0,0,1478,1513,1113,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720335180,720335180,18,255,0,0,0,1477,1513,1122,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720359100,720359100,18,255,0,0,0,1482,1513,1142,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720383126,720383126,18,255,0,0,0,1487,1513,1147,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720407149,720407149,18,255,0,0,0,1490,1513,1155,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720431103,720431103,18,255,0,0,0,1492,1513,1165,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720451101,720451101,18,255,0,0,0,1493,1513,1170,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720471112,720471112,18,255,0,0,0,1494,1513,1173,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720495098,720495098,18,255,0,0,0,1494,1513,1175,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720516783,720516783,18,255,0,0,0,1494,1513,1175,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720540735,720540735,18,255,0,0,0,1495,1513,1177,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
